"Time [ms]","Current(PhaseA) [A]","Current(PhaseB) [A]","Current(PhaseC) [A]"
60.3900000000078,6.32698438126158,-34.4174031810182,28.0904187997566
60.4000000000078,6.54643372766552,-34.4988128482501,27.9523791205846
60.4100000000078,6.76600545061316,-34.5780934442703,27.8120879936571
60.4200000000078,6.98556689367783,-34.6530352503758,27.6674683566979
60.4300000000078,7.20569253080323,-34.7243431741602,27.5186506433569
60.4400000000078,7.42551738875037,-34.7943813865293,27.3688639977789
60.4500000000078,7.64545732135023,-34.8646183646076,27.2191610432574
60.4600000000078,7.8655462354953,-34.9347051712673,27.069158935772
60.4700000000078,8.08522377783249,-35.0022249366055,26.917001158773
60.4800000000078,8.30463357064229,-35.0672234912026,26.7625899205603
60.4900000000079,8.52337089384764,-35.1287898414234,26.6054189475757
60.5000000000079,8.74004547802513,-35.1845031936471,26.444457715622
60.5100000000079,8.95297272115048,-35.2318547558659,26.2788820347154
60.5200000000079,9.16750571890997,-35.2844991342926,26.1169934153826
60.5300000000079,9.38737065926351,-35.3493085887712,25.9619379295077
60.5400000000079,9.60434444196209,-35.4067956211745,25.8024511792124
60.5500000000079,9.81923104461127,-35.459483689644,25.6402526450327
60.5600000000079,10.0328116447412,-35.5097043268688,25.4768926821276
60.5700000000079,10.2445460662071,-35.5570229259354,25.3124768597283
60.5800000000079,10.4544821747148,-35.6015882006045,25.1471060258897
60.5900000000079,10.6649342039771,-35.6471414543817,24.9822072504046
60.6000000000079,10.8756224243684,-35.6930158410503,24.8173934166819
60.6100000000079,11.084828092809,-35.736884025749,24.65205593294
60.6200000000079,11.2905349290179,-35.7764194516234,24.4858845226054
60.6300000000079,11.4928544711004,-35.8123878292078,24.3195333581074
60.6400000000079,11.6927086578244,-35.8471874269434,24.154478769119
60.6500000000079,11.8915533196558,-35.8827192169215,23.9911658972657
60.6600000000079,12.0899524443972,-35.919117394073,23.8291649496758
60.6700000000079,12.2869805152496,-35.9544803008306,23.667499785581
60.6800000000079,12.4829217694385,-35.9889033420962,23.5059815726577
60.6900000000079,12.676595403903,-36.0201954762331,23.3436000723301
60.7000000000079,12.8659000661278,-36.0451197004441,23.1792196343163
60.7100000000079,13.0491340996416,-36.0610119959607,23.0118778963191
60.7200000000079,13.2423179141605,-36.0912238778503,22.8489059636898
60.7300000000079,13.4424846213372,-36.13029837521,22.6878137538729
60.7400000000079,13.6378445564648,-36.1618363560006,22.5239917995357
60.7500000000079,13.8294866527821,-36.1884217632299,22.3589351104478
60.7600000000079,14.0189840154204,-36.2127820231606,22.1937980077402
60.7700000000079,14.2067599518314,-36.2348256248844,22.028065673053
60.7800000000079,14.3946578617746,-36.256783773223,21.8621259114485
60.7900000000079,14.5835689650235,-36.2809130816715,21.6973441166479
60.8000000000079,14.7724999728759,-36.3057118618024,21.5332118889265
60.8100000000079,14.9602520651487,-36.3288921908306,21.368640125682
60.820000000008,15.1464563516315,-36.3482051028535,21.201748751222
60.830000000008,15.3310135879932,-36.3648108049783,21.0337972169851
60.840000000008,15.5151095041762,-36.3812844455763,20.8661749414001
60.850000000008,15.7001122845517,-36.3988042320036,20.6986919474519
60.860000000008,15.8864144888178,-36.4166243922089,20.5302099033911
60.870000000008,16.0729865982626,-36.4316819485446,20.358695350282
60.880000000008,16.2589252337922,-36.4448873718168,20.1859621380246
60.890000000008,16.4416431482499,-36.4541384757867,20.0124953275368
60.900000000008,16.618701164807,-36.4562890898326,19.8375879250256
60.910000000008,16.7884708831311,-36.4487737448728,19.6603028617418
60.920000000008,16.9778300231303,-36.4631825924441,19.4853525693138
60.930000000008,17.1702411654574,-36.4797542919328,19.3095131264754
60.940000000008,17.3564266176549,-36.4880405959987,19.1316139783437
60.950000000008,17.5380201048795,-36.4904942315543,18.9524741266747
60.960000000008,17.7173473278562,-36.489763269023,18.7724159411668
60.970000000008,17.8958867024549,-36.4851246980569,18.589237995602
60.980000000008,18.0759406437361,-36.480468930337,18.4045282866008
60.990000000008,18.2580855729687,-36.4771656941052,18.2190801211366
61.000000000008,18.4405627494347,-36.4732396322221,18.0326768827874
61.010000000008,18.6213223135346,-36.466054558338,17.8447322448033
61.020000000008,18.8003368504842,-36.4536285601102,17.653291709626
61.030000000008,18.9782291708807,-36.4378867174477,17.459657546567
61.040000000008,19.1565366602,-36.421397038254,17.264860378054
61.050000000008,19.3363825094631,-36.4057285899444,17.0693460804813
61.060000000008,19.5173480481366,-36.3902259880184,16.8728779398818
61.070000000008,19.6964631203,-36.3718912505778,16.6754281302778
61.080000000008,19.873398256508,-36.3489490175217,16.4755507610137
61.090000000008,20.0470170934936,-36.3188037049099,16.2717866114163
61.100000000008,20.2165400435398,-36.27972413007,16.0631840865303
61.110000000008,20.3813693424822,-36.2308440970931,15.8494747546109
61.120000000008,20.5702031938497,-36.2150640428655,15.6448608490158
61.130000000008,20.7556120512424,-36.1928993645411,15.4372873132986
61.140000000008,20.9362514322906,-36.1608605613267,15.2246091290362
61.1500000000081,21.1154184440532,-36.1224882056747,15.0070697616216
61.1600000000081,21.2960407050574,-36.0818040685084,14.785763363451
61.1700000000081,21.4781443330794,-36.0409662987134,14.562821965634
61.1800000000081,21.66249979152,-36.0016191279872,14.3391193364672
61.1900000000081,21.8486257606125,-35.962967239334,14.1143414787215
61.2000000000081,22.0347713023742,-35.9226324089508,13.8878611065766
61.2100000000081,22.2192384873764,-35.8782785015083,13.6590400141319
61.2200000000081,22.4016064263199,-35.8290947411173,13.4274883147974
61.2300000000081,22.5838903777166,-35.7777298171969,13.1938394394803
61.2400000000081,22.7676900634895,-35.7257430411177,12.9580529776282
61.2500000000081,22.953652066349,-35.6735305176206,12.7198784512716
61.2600000000081,23.1404777353855,-35.6194335324183,12.4789557970329
61.2700000000081,23.3264089707349,-35.5618117681355,12.2354027974006
61.2800000000081,23.5121514787094,-35.5020139145654,11.989862435856
61.2900000000081,23.6956645557092,-35.4381543725292,11.74248981682
61.3000000000081,23.8745468295495,-35.3681056043634,11.493558774814
61.3100000000081,24.0479351201273,-35.2917703194516,11.2438351993244
61.3200000000081,24.2409525955538,-35.236900785836,10.9959481902821
61.3300000000081,24.4278875661944,-35.1749233424095,10.7470357762151
61.3400000000081,24.6106200317671,-35.1080370559339,10.4974170241669
61.3500000000081,24.7912385976267,-35.0384287587695,10.2471901611427
61.3600000000081,24.9710226194376,-34.9673138269125,9.99629120747492
61.3700000000081,25.1476870131167,-34.8921995314654,9.74451251834873
61.3800000000081,25.3254804833327,-34.8174666185229,9.49198613519019
61.3900000000081,25.5048462633976,-34.7429928655723,9.23814660217464
61.4000000000081,25.6842615574886,-34.6670645554353,8.98280299794667
61.4100000000081,25.8617540893251,-34.5878857985107,8.72613170918565
61.4200000000081,26.0363614638551,-34.5051334054568,8.46877194160176
61.4300000000081,26.2101817539776,-34.4204704281591,8.21028867418146
61.4400000000081,26.3849026571728,-34.3355157582676,7.95061310109483
61.4500000000081,26.5611867626161,-34.2508688708086,7.6896821081925
61.4600000000081,26.7372172314787,-34.1649411972475,7.4277239657688
61.4700000000082,26.9108548613701,-34.0765657332519,7.16571087188176
61.4800000000082,27.0827513506302,-33.9857540502767,6.90300269964655
61.4900000000082,27.2505748650156,-33.8905871498193,6.64001228480369
61.5000000000082,27.411876323232,-33.7891643931743,6.37728806994232
61.5100000000082,27.5723034095207,-33.687038171899,6.11473476237834
61.5200000000082,27.7528900694706,-33.6028719444959,5.84998187502533
61.5300000000082,27.9264764881822,-33.5117383915568,5.58526190337463
61.5400000000082,28.0952392444549,-33.4159212223461,5.32068197789123
61.5500000000082,28.2615249638693,-33.318090167634,5.05656520376473
61.5600000000082,28.4261716843463,-33.2198207563175,4.79364907197128
61.5700000000082,28.5882698207557,-33.1209782237118,4.53270840295614
61.5800000000082,28.7519624065655,-33.0246798686172,4.27271746205171
61.5900000000082,28.9167287029838,-32.9300453942601,4.01331669127623
61.6000000000082,29.0806135600985,-32.8348890288726,3.7542754687741
61.6100000000082,29.2413514649636,-32.737203744884,3.4958522799204
61.6200000000082,29.3985225692336,-32.6369586722735,3.23843610303992
61.6300000000082,29.5544347890377,-32.5368417138592,2.98240692482148
61.6400000000082,29.7110078417622,-32.4384010950538,2.72739325329158
61.6500000000082,29.8687329564006,-32.3418282138082,2.47309525740762
61.6600000000082,30.0259330803093,-32.2451869493476,2.21925386903823
61.6700000000082,30.1811420827676,-32.1478497456069,1.96670766283939
61.6800000000082,30.3328004767253,-32.0497999571907,1.71699948046537
61.6900000000082,30.4778771114263,-31.9491048001029,1.47122768867656
61.7000000000082,30.6138769911927,-31.8440890902381,1.23021209904537
61.7100000000082,30.7557370529401,-31.7449267469875,0.98918969404734
61.7200000000082,30.9148674308853,-31.6588855028854,0.744018072000099
61.7300000000082,31.0642850028896,-31.5672516137196,0.502966610829922
61.7400000000082,31.2066757207128,-31.472084168161,0.265408447448223
61.7500000000082,31.3451549709901,-31.3756643922634,0.0305094212732797
61.7600000000082,31.481698458343,-31.2788215696356,-0.202876888707472
61.7700000000082,31.6164488602642,-31.1831087228237,-0.433340137440528
61.7800000000082,31.7512969174032,-31.0908918274765,-0.660405089926723
61.7900000000082,31.8851648846263,-31.0009770964081,-0.884187788218188
61.8000000000083,32.0161030706221,-30.9109777808453,-1.10512528977684
61.8100000000083,32.1415327807046,-30.8188409288028,-1.3226918519018
61.8200000000083,32.2621969905738,-30.7244566571747,-1.5377403333991
61.8300000000083,32.3814005226393,-30.6296573813527,-1.75174314128657
61.8400000000083,32.5011985125901,-30.5352725397171,-1.96592597287301
61.8500000000083,32.6216797711815,-30.4410643442991,-2.18061542688233
61.8600000000083,32.7401273736219,-30.3453088582821,-2.39481851533979
61.8700000000083,32.854930200931,-30.2475379548835,-2.6073922460475
61.8800000000083,32.9640904814147,-30.1461691983908,-2.81792128302393
61.8900000000083,33.0650207991082,-30.0392391843489,-3.02578161475925
61.9000000000083,33.1560021713634,-29.9254623382342,-3.23053983312912
61.9100000000083,33.2611452831143,-29.8192090113301,-3.4419362717842
61.9200000000083,33.3771370836468,-29.7183114190908,-3.65882566455604
61.9300000000083,33.4829451735618,-29.6103010870016,-3.87264408656015
61.9400000000083,33.5818032023219,-29.4974003165683,-4.08440288575359
61.9500000000083,33.6773224140096,-29.3818753648994,-4.29544704911022
61.9600000000083,33.7712529450416,-29.2646082538426,-4.50664469119895
61.9700000000083,33.8647040870527,-29.1464152617936,-4.7182888252591
61.9800000000083,33.9593204365362,-29.027972404625,-4.93134803191121
61.9900000000083,34.0538067527132,-28.9079896173853,-5.14581713532788
62.0000000000083,34.1457901292674,-28.7847766187247,-5.36101351054267
62.0100000000083,34.2324197582058,-28.6569858793193,-5.57543387888646
62.0200000000083,34.3153628876646,-28.525782654649,-5.78958023301561
62.0300000000083,34.397730684331,-28.3928694260382,-6.00486125829288
62.0400000000083,34.4812473520959,-28.2592091715757,-6.22203818052015
62.0500000000083,34.5657202292109,-28.1245493443942,-6.44117088481671
62.0600000000083,34.6482889305364,-27.9867615871857,-6.6615273433507
62.0700000000083,34.7279062786129,-27.8463136334975,-6.88159264511539
62.0800000000083,34.8020293596221,-27.7022988088755,-7.09973055074668
62.0900000000083,34.8680849542527,-27.5530926527938,-7.31499230145894
62.1000000000083,34.9244415035137,-27.3975502272126,-7.52689127630113
62.1100000000083,35.0005931554345,-27.2504768210547,-7.75011633437984
62.1200000000083,35.0800898341768,-27.1040573276788,-7.97603250649799
62.1300000000084,35.1510162935608,-26.9529078213647,-8.19810847219604
62.1400000000084,35.2165170013591,-26.799042654145,-8.41747434721407
62.1500000000084,35.279585158208,-26.6440013204435,-8.63558383776454
62.1600000000084,35.3408813171925,-26.4867026231897,-8.85417869400283
62.1700000000084,35.4022555454003,-26.3288215837019,-9.07343396169848
62.1800000000084,35.4647795431873,-26.1712265808421,-9.29355296234528
62.1900000000084,35.5266785969252,-26.0130218081526,-9.51365678877258
62.2000000000084,35.5855300371278,-25.8531151173766,-9.73241491975125
62.2100000000084,35.6389192593042,-25.6911299995434,-9.94778925976078
62.2200000000084,35.6892313481874,-25.5277666324362,-10.1614647157512
62.2300000000084,35.738919013514,-25.3640305782526,-10.3748884352614
62.2400000000084,35.789241943225,-25.2003014679384,-10.5889404752866
62.2500000000084,35.8395158094909,-25.0360356745652,-10.8034801349256
62.2600000000084,35.8868874406378,-24.8700864000392,-11.0168010405986
62.2700000000084,35.9327168327563,-24.703796267593,-11.2289205651633
62.2800000000084,35.9746073325767,-24.5370000076087,-11.437607324968
62.2900000000084,36.0089770972525,-24.3691510627849,-11.6398260344677
62.3000000000084,36.0333499859318,-24.1991265003698,-11.8342234855621
62.3100000000084,36.0831649591673,-24.0414703233958,-12.0416946357715
62.3200000000084,36.1308727475099,-23.8841754534619,-12.246697294048
62.3300000000084,36.1722631901825,-23.7252481190754,-12.4470150711071
62.3400000000084,36.2100842324511,-23.565426848345,-12.6446573841061
62.3500000000084,36.2465424024943,-23.4051890104766,-12.8413533920177
62.3600000000084,36.2798948976231,-23.2431040162248,-13.0367908813983
62.3700000000084,36.3139259571493,-23.0820946110647,-13.2318313460846
62.3800000000084,36.3499291145332,-22.9228408340844,-13.4270882804488
62.3900000000084,36.3861736632833,-22.7640935365916,-13.6220801266916
62.4000000000084,36.420226065856,-22.6044933464975,-13.8157327193585
62.4100000000084,36.449887193146,-22.4428437548103,-14.0070434383358
62.4200000000084,36.4780921919095,-22.2809204318737,-14.1971717600358
62.4300000000084,36.5068921875148,-22.1195498108881,-14.3873423766267
62.4400000000084,36.5372763281129,-21.9588799521171,-14.5783963759958
62.4500000000085,36.5680299316815,-21.7982556267726,-14.7697743049088
62.4600000000085,36.5958099534897,-21.6353206072325,-14.9604893462572
62.4700000000085,36.6212693977815,-21.4720808337809,-15.1491885640006
62.4800000000085,36.6418171812094,-21.3081286721954,-15.333688509014
62.4900000000085,36.6548329150394,-21.142714915995,-15.5121179990443
62.5000000000085,36.6586239027468,-20.9751868590336,-15.6834370437133
62.5100000000085,36.6938666131358,-20.8125189757736,-15.8813476373622
62.5200000000085,36.7198049436428,-20.6470607934669,-16.0727441501759
62.5300000000085,36.7388067694366,-20.4800575233013,-16.2587492461353
62.5400000000085,36.7537790942482,-20.3124693014989,-16.4413097927492
62.5500000000084,36.7672543823075,-20.1444918917951,-16.6227624905124
62.5600000000084,36.7779382196592,-19.9737017945821,-16.804236425077
62.5700000000084,36.789820470851,-19.8022015154822,-16.9876189553688
62.5800000000084,36.8027203612687,-19.6304569892433,-17.1722633720254
62.5900000000084,36.8147856682703,-19.4582215165281,-17.3565641517421
62.6000000000084,36.8236674048734,-19.2846476417217,-17.5390197631517
62.6100000000084,36.8276256118419,-19.1080600259768,-17.7195655858651
62.6200000000084,36.8297364925952,-18.9306586145373,-17.8990778780579
62.6300000000084,36.8315799099614,-18.7526920871503,-18.078887822811
62.6400000000084,36.8337322241455,-18.5738367398553,-18.2598954842902
62.6500000000084,36.8346655543384,-18.3930053139198,-18.4416602404186
62.6600000000084,36.8328131245126,-18.2104251207872,-18.6223880037254
62.6700000000084,36.8276170572979,-18.0277263999331,-18.7998906573648
62.6800000000084,36.8163857494536,-17.8444259092199,-18.9719598402338
62.6900000000084,36.7966357953889,-17.6593462527899,-19.137289542599
62.7000000000084,36.7730793807511,-17.4705845345034,-19.3024948462477
62.7100000000084,36.7729072449175,-17.2760655647988,-19.4968416801187
62.7200000000084,36.7636945060523,-17.080239934637,-19.6834545714153
62.7300000000084,36.7474860494675,-16.8837553849143,-19.8637306645532
62.7400000000084,36.7267196252198,-16.6866897219404,-20.0400299032794
62.7500000000084,36.7030787499619,-16.4877949405753,-20.2152838093866
62.7600000000084,36.6767768710031,-16.2850761815791,-20.391700689424
62.7700000000084,36.6505617656552,-16.0796868752325,-20.5708748904227
