"Time [ms]","InducedVoltage(PhaseA) [V]"
54.460000000006,-21.2517598839557
54.470000000006,-22.1849284847475
54.480000000006,-23.161908257191
54.490000000006,-24.1514007250421
54.500000000006,-25.1589403317043
54.510000000006,-26.2171095083086
54.520000000006,-27.3347324169837
54.530000000006,-28.185331565983
54.540000000006,-28.9018508444372
54.550000000006,-29.6601854597567
54.560000000006,-30.5283410795387
54.570000000006,-32.2113918968803
54.580000000006,-33.4964687623673
54.590000000006,-34.273699426185
54.600000000006,-35.0185703945016
54.6100000000061,-35.9000045526192
54.6200000000061,-37.2651191304196
54.6300000000061,-38.7181809753778
54.6400000000061,-40.0146782363775
54.6500000000061,-41.2658656752773
54.6600000000061,-42.4881274040723
54.6700000000061,-43.6217531752825
54.6800000000061,-44.9067175185891
54.6900000000061,-46.1982943662675
54.7000000000061,-47.4233607000163
54.7100000000061,-48.6254391649732
54.7200000000061,-49.6646257852007
54.7300000000061,-50.8940595735752
54.7400000000061,-52.2170336103911
54.7500000000061,-53.534580650727
54.7600000000061,-54.7789987626279
54.7700000000061,-55.8573147871388
54.7800000000061,-57.1110114061468
54.7900000000061,-58.3774551850991
54.8000000000061,-59.6161561723152
54.8100000000061,-60.828767304022
54.8200000000061,-61.8194371298508
54.8300000000061,-63.0318847871181
54.8400000000061,-64.3295556388923
54.8500000000061,-65.6272951309156
54.8600000000061,-66.9056228562281
54.8700000000061,-68.0431291488703
54.8800000000061,-69.2434832729294
54.8900000000061,-70.4236202552833
54.9000000000061,-71.6145369873189
54.9100000000061,-72.8084989846223
54.9200000000061,-74.1880565968911
54.9300000000061,-75.54146209654
54.9400000000062,-76.9000984784107
54.9500000000062,-78.2454255007836
54.9600000000062,-79.5335928202495
54.9700000000062,-80.1844235512744
54.9800000000062,-81.5317501119461
54.9900000000062,-82.9223684876229
55.0000000000062,-84.3122653822859
55.0100000000062,-85.6966049840452
55.0200000000062,-87.0783581096074
55.0300000000062,-88.4053100794868
55.0400000000062,-89.7887457750934
55.0500000000062,-91.1656543491374
55.0600000000062,-92.4923965780477
55.0700000000062,-93.7106493991174
55.0800000000062,-94.9589398743678
55.0900000000062,-96.1872782846235
55.1000000000062,-97.4032123725183
55.1100000000062,-98.8623367433272
55.1200000000062,-100.503303832064
55.1300000000062,-102.227952513179
55.1400000000062,-103.783087544065
55.1500000000062,-105.199109057175
55.1600000000062,-106.338231133152
55.1700000000062,-107.116224464845
55.1800000000062,-108.360187748921
55.1900000000062,-109.629527092048
55.2000000000062,-110.832056663035
55.2100000000062,-111.888593943985
55.2200000000062,-112.758763280485
55.2300000000062,-113.784009233397
55.2400000000062,-114.939923161403
55.2500000000062,-116.126466556993
55.2600000000062,-117.265456552429
55.2700000000063,-118.291578477331
55.2800000000063,-119.325011554858
55.2900000000063,-120.422779036017
55.3000000000063,-121.586004733026
55.3100000000063,-122.794478949478
55.3200000000063,-123.885823368344
55.3300000000063,-124.84512527437
55.3400000000063,-125.792905484978
55.3500000000063,-126.7661976803
55.3600000000063,-127.993852025191
55.3700000000063,-129.456275524412
55.3800000000063,-130.336450495055
55.3900000000063,-131.265945297004
55.4000000000063,-132.290232216076
55.4100000000063,-133.467542700955
55.4200000000063,-134.704368356373
55.4300000000063,-135.894187441127
55.4400000000063,-137.117090662628
55.4500000000063,-138.349012964006
55.4600000000063,-139.427602965597
55.4700000000063,-140.350001697345
55.4800000000063,-141.525137166945
55.4900000000063,-142.73853700813
55.5000000000063,-143.945312003577
55.5100000000063,-145.081946189257
55.5200000000063,-146.253286054346
55.5300000000063,-147.449551181059
55.5400000000063,-148.564081557559
55.5500000000063,-149.58291268988
55.5600000000063,-150.976902822114
55.5700000000063,-152.589437349662
55.5800000000063,-153.605000530524
55.5900000000064,-154.538983830921
55.6000000000064,-155.398584918151
55.6100000000064,-156.17393814962
55.6200000000064,-157.194547424294
55.6300000000064,-158.526303576556
55.6400000000064,-159.963940372787
55.6500000000064,-161.383762968423
55.6600000000064,-162.650662530253
55.6700000000064,-163.752670788186
55.6800000000064,-164.843645445464
55.6900000000064,-165.962804068914
55.7000000000064,-167.134210423117
55.7100000000064,-168.260216035898
55.7200000000064,-169.247640242148
55.7300000000064,-170.147364085932
55.7400000000064,-170.981113676305
55.7500000000064,-171.771786775407
55.7600000000064,-173.177775781208
55.7700000000064,-174.331940445546
55.7800000000064,-175.118922171233
55.7900000000064,-176.007253198057
55.8000000000064,-176.987542992846
55.8100000000064,-177.959364354166
55.8200000000064,-178.903430151553
55.8300000000064,-179.920424685956
55.8400000000064,-180.9132430838
55.8500000000064,-181.846202238331
55.8600000000064,-182.674503764796
55.8700000000064,-183.53180211356
55.8800000000064,-184.411928965686
55.8900000000064,-185.278527972156
55.9000000000064,-186.12148638132
55.9100000000064,-186.974652784171
55.9200000000065,-187.865252481918
55.9300000000065,-188.736601826396
55.9400000000065,-189.527033339071
55.9500000000065,-190.202021352495
55.9600000000065,-191.228678940981
55.9700000000065,-191.990274520394
55.9800000000065,-192.600091765563
55.9900000000065,-193.197160246417
56.0000000000065,-193.796475695855
56.0100000000065,-194.372353908834
56.0200000000065,-195.018123479794
56.0300000000065,-195.669415054382
56.0400000000065,-196.318515057325
56.0500000000065,-196.933564956171
56.0600000000065,-197.443831489588
56.0700000000065,-197.905204276684
56.0800000000065,-198.431341803873
56.0900000000065,-199.028790666572
56.1000000000065,-199.632667996807
56.1100000000065,-199.946440191548
56.1200000000065,-200.258819270596
56.1300000000065,-200.496243226723
56.1400000000065,-200.712768022714
56.1500000000065,-200.953565336155
56.1600000000065,-202.482223008782
56.1700000000065,-202.633507871663
56.1800000000065,-202.670811793286
56.1900000000065,-202.804385579514
56.2000000000065,-203.090751751487
56.2100000000065,-203.696869228989
56.2200000000065,-204.104446215832
56.2300000000065,-204.433889094275
56.2400000000065,-204.691694972868
56.2500000000066,-204.88384727985
56.2600000000066,-205.136380821262
56.2700000000066,-205.34612073207
56.2800000000066,-205.566543478496
56.2900000000066,-205.727997873138
56.3000000000066,-205.728982751605
56.3100000000066,-205.765753730638
56.3200000000066,-205.74058228084
56.3300000000066,-205.757032619341
56.3400000000066,-205.833122462853
56.3500000000066,-205.847176600686
56.3600000000066,-204.95523871312
56.3700000000066,-204.985332435943
56.3800000000066,-205.027734477287
56.3900000000066,-205.070353021607
56.4000000000066,-205.077406681059
56.4100000000066,-205.065793542797
56.4200000000066,-204.83867910494
56.4300000000066,-204.662611787472
56.4400000000066,-204.534936480037
56.4500000000066,-204.443580650531
56.4600000000066,-204.40921685506
56.4700000000066,-204.271121220245
56.4800000000066,-204.13167189943
56.4900000000066,-203.953138364529
56.5000000000066,-203.764595542946
56.5100000000066,-203.576252072411
56.5200000000066,-203.316027446435
56.5300000000066,-203.047664151844
56.5400000000066,-202.825359112189
56.5500000000066,-202.688437121652
56.5600000000066,-202.53847569859
56.5700000000067,-202.215869817172
56.5800000000067,-201.823858913239
56.5900000000067,-201.484454941485
56.6000000000067,-201.195063307721
56.6100000000067,-200.972571110231
56.6200000000067,-200.580423318417
56.6300000000067,-200.124421008351
56.6400000000067,-199.659957364896
56.6500000000067,-199.216087263801
56.6600000000067,-198.758639867327
56.6700000000067,-198.247210509314
56.6800000000067,-197.680859969034
56.6900000000067,-197.107868762985
56.7000000000067,-196.590842757334
56.7100000000067,-196.035912426011
56.7200000000067,-195.396638577551
56.7300000000067,-194.791522169854
56.7400000000067,-194.23636119489
56.7500000000067,-193.783940618347
56.7600000000067,-193.375556726731
56.7700000000067,-192.873385720609
56.7800000000067,-192.090607017854
56.7900000000067,-191.144261957474
56.8000000000067,-190.2620223354
56.8100000000067,-189.566959551853
56.8200000000067,-188.865773677946
56.8300000000067,-188.17147185389
56.8400000000067,-187.554300424492
56.8500000000067,-187.048623745856
56.8600000000067,-186.649606720406
56.8700000000067,-186.215969860178
56.8800000000067,-185.715260367202
56.8900000000067,-185.137754228835
56.9000000000068,-184.441444352382
56.9100000000068,-183.884941208459
56.9200000000068,-183.473912397387
56.9300000000068,-183.092900688764
56.9400000000068,-182.718344365794
56.9500000000068,-181.811163157829
56.9600000000068,-181.101034395394
56.9700000000068,-180.812978460665
56.9800000000068,-180.449909463046
56.9900000000068,-179.950963432883
57.0000000000068,-179.200443542454
57.0100000000068,-178.420345290038
57.0200000000068,-177.728900888748
57.0300000000068,-177.098089101699
57.0400000000068,-176.499474515175
57.0500000000068,-175.964483992842
57.0600000000068,-175.323782045109
57.0700000000068,-174.610077817862
57.0800000000068,-173.867488463826
57.0900000000068,-173.103889138705
57.1000000000068,-172.393489313807
57.1100000000068,-171.565214291161
57.1200000000068,-170.625475358101
57.1300000000068,-169.660294629519
57.1400000000068,-168.728067770252
57.1500000000068,-168.407863764596
57.1600000000068,-167.703034399073
57.1700000000068,-166.634093815042
57.1800000000068,-165.508436841361
57.1900000000068,-164.435270127489
57.2000000000068,-163.613038309823
57.2100000000068,-162.82039031181
57.2200000000068,-161.92074557744
57.2300000000069,-160.963128145775
57.2400000000069,-159.990639310367
57.2500000000069,-158.953942701798
57.2600000000069,-158.046173231113
57.2700000000069,-157.129967671751
57.2800000000069,-156.159102104872
57.2900000000069,-155.173834340158
57.3000000000069,-154.030413530876
57.3100000000069,-152.671779664176
57.3200000000069,-151.213158010111
57.3300000000069,-149.787339119448
57.3400000000069,-148.528336983642
57.3500000000069,-147.74576685371
57.3600000000069,-146.85025137306
57.3700000000069,-145.904826202178
57.3800000000069,-144.939627437121
57.3900000000069,-143.9273016517
57.4000000000069,-142.867659409909
57.4100000000069,-141.772820461533
57.4200000000069,-140.588799138655
57.4300000000069,-139.441295925893
57.4400000000069,-138.370744463137
57.4500000000069,-137.36419857385
57.4600000000069,-136.289838927445
57.4700000000069,-135.174082517076
57.4800000000069,-134.031681381952
57.4900000000069,-132.906013163545
57.5000000000069,-131.855838179537
57.5100000000069,-130.792300126231
57.5200000000069,-129.663096424695
57.5300000000069,-128.527307437259
57.5400000000069,-127.428341586308
57.550000000007,-126.784807085556
57.560000000007,-125.78024119643
57.570000000007,-124.671965355741
57.580000000007,-123.497732148989
57.590000000007,-122.300214132978
57.600000000007,-121.108303102824
57.610000000007,-120.144616579723
57.620000000007,-119.105846877857
57.630000000007,-118.022274296081
57.640000000007,-116.939710881311
57.650000000007,-115.876839163107
57.660000000007,-114.880529301956
57.670000000007,-113.857683692667
57.680000000007,-112.816169592539
57.690000000007,-111.809964303985
57.700000000007,-110.776688150152
57.710000000007,-109.566360305705
57.720000000007,-108.369719782403
57.730000000007,-107.284365497595
57.740000000007,-106.619041506231
57.750000000007,-106.800059645645
57.760000000007,-105.722110054954
57.770000000007,-104.577896182453
57.780000000007,-103.479178366589
57.790000000007,-102.524557406025
57.800000000007,-101.787771067255
57.810000000007,-100.977815693223
57.820000000007,-100.074565928565
57.830000000007,-99.1211136701725
57.840000000007,-98.1023864292885
57.850000000007,-97.0756048191107
57.860000000007,-96.1628321501762
57.870000000007,-95.2585435271325
57.8800000000071,-94.3670100943012
57.8900000000071,-93.4117090791553
57.9000000000071,-92.3336529714963
57.9100000000071,-91.2955603527471
57.9200000000071,-90.286151871477
57.9300000000071,-89.3356057905387
57.9400000000071,-88.7139468762371
57.9500000000071,-88.2138420236156
57.9600000000071,-87.1712727179896
57.9700000000071,-86.232525111396
57.9800000000071,-85.4403882171534
57.9900000000071,-84.8396934104101
58.0000000000071,-84.3284404136668
58.0100000000071,-83.7250760496649
58.0200000000071,-83.0699606181901
58.0300000000071,-82.3886682995656
58.0400000000071,-81.6036271814174
58.0500000000071,-80.8502193086563
58.0600000000071,-80.1609143915111
58.0700000000071,-79.4222017524493
58.0800000000071,-78.6463667621418
58.0900000000071,-77.8055182713622
58.1000000000071,-76.9744379716164
58.1100000000071,-76.2407346205585
58.1200000000071,-75.5629620121212
58.1300000000071,-74.8965070126145
58.1400000000071,-74.0488660282784
58.1500000000071,-73.084386254596
58.1600000000071,-72.2852937172946
58.1700000000071,-71.5521166140598
58.1800000000071,-70.8556537432292
58.1900000000071,-70.134499200647
58.2000000000071,-69.4042480898244
58.2100000000072,-68.6516345412419
58.2200000000072,-67.882270115116
58.2300000000072,-67.090139831924
58.2400000000072,-66.2363946489192
58.2500000000072,-65.4515395268646
58.2600000000072,-64.7381666965097
58.2700000000072,-64.0474917101147
58.2800000000072,-63.3583529138504
58.2900000000072,-62.7391900292207
58.3000000000072,-62.0201696395928
58.3100000000072,-61.2603686585611
58.3200000000072,-60.5439705826188
58.3300000000072,-59.9331644012768
58.3400000000072,-59.4736237591542
58.3500000000072,-58.8289910892492
58.3600000000072,-58.1541545687791
58.3700000000072,-57.5257692610687
58.3800000000072,-56.9721252060174
58.3900000000072,-56.5777036888926
58.4000000000072,-56.0477450799068
58.4100000000072,-55.4000325465986
58.4200000000072,-54.6756817566385
58.4300000000072,-53.92468149098
58.4400000000072,-53.2212626207507
58.4500000000072,-52.772655551131
58.4600000000072,-52.3771751943958
58.4700000000072,-52.0027494433251
58.4800000000072,-51.5521766815186
58.4900000000072,-51.0277656266489
58.5000000000072,-50.3636191997336
58.5100000000072,-49.5507266766115
58.5200000000072,-48.6060382330233
58.5300000000073,-47.6174848713429
58.5400000000073,-47.7771667750704
58.5500000000073,-47.0010694162026
58.5600000000073,-45.975761731265
58.5700000000073,-44.9923980510469
