"Time [ms]","InducedVoltage(M1PhA) [V]","InducedVoltage(M1PhB) [V]","InducedVoltage(M1PhC) [V]"
34.5000000000005,42.0233880174814,62.4308819659169,-103.02266692071
34.5500000000005,38.985979327798,65.0105001073398,-102.580237668299
34.6000000000005,35.9827916630395,67.563188603115,-102.018482408284
34.6500000000005,32.9374635115814,70.0172693719794,-101.337457906431
34.7000000000005,29.7807314806697,72.3744072814608,-100.412880125026
34.7500000000005,26.6028027350951,74.697117373867,-99.4520510094909
34.8000000000005,23.4109196768101,76.99856859259,-98.6500300407986
34.8500000000005,20.2339805554269,79.2486029411751,-97.7463472100402
34.9000000000005,16.8864572807964,81.4027782235433,-96.7082613214526
34.9500000000005,13.5129093254216,83.4104094984658,-95.6258058216808
35.0000000000005,10.1874684049819,85.2829907983549,-94.4416535821724
35.0500000000005,6.88193629071743,87.0110302260243,-93.1026675866339
35.1000000000005,3.40956827175609,88.582120440637,-91.63244487564
35.1500000000005,-0.0327607831873689,90.1044238569257,-90.1384883235154
35.2000000000005,-3.36601047614515,91.6618378039674,-88.6336812038591
35.2500000000005,-6.71991704501718,93.1566737648315,-87.0825072561207
35.3000000000005,-10.1811880556152,94.3848032018219,-85.3450358547878
35.3500000000005,-13.5517019899889,95.5519163037323,-83.4499580122219
35.4000000000005,-16.8217265840465,96.6587413651536,-81.3703791597037
35.4500000000005,-20.1082019215421,97.6741834263538,-79.2306882560895
35.5000000000005,-23.3931212252109,98.6729045908469,-77.0412944613924
35.5500000000005,-26.6199736147371,99.5165504270189,-74.7722008418492
35.6000000000005,-29.7702974631669,100.406876796401,-72.415655996082
35.6500000000005,-32.8569136321039,101.276662098064,-70.0538709704968
35.7000000000005,-35.9600900638585,101.941672729478,-67.5605074924515
35.7500000000005,-39.0348079228475,102.512965190778,-65.0105955715685
35.8000000000005,-42.0103037616987,103.019599050747,-62.4324483002719
35.8500000000005,-44.9557728452349,103.493266251538,-59.8008639661196
35.9000000000005,-47.8228262865471,103.668376676602,-57.0848281243019
35.9500000000005,-50.6387532655866,103.726194832802,-54.3631841934561
36.0000000000005,-53.4177851247447,103.711021493389,-51.547191927247
36.0500000000005,-56.0748873958938,103.592328981408,-48.8197080957475
36.1000000000005,-58.8271214645292,103.448420189273,-45.8929209167452
36.1500000000005,-61.593792992799,103.206557087758,-43.0159587741824
36.2000000000005,-64.2111198682216,102.77452466537,-40.0176360601939
36.2500000000005,-66.7017448302337,102.220057447636,-37.0567389322274
36.3000000000005,-69.1681590096127,101.547612814875,-33.9376089219501
36.3500000000005,-71.5680958174317,100.678263104521,-30.8292180184927
36.4000000000005,-73.9197800155378,99.675024262417,-27.6383794662877
36.4500000000005,-76.2408191694247,98.8866503229645,-24.5057739241666
36.5000000000005,-78.5513405137517,98.0878403249992,-21.2447035134194
36.5500000000005,-80.7030751616566,97.0832597343638,-17.9895854339318
36.6000000000005,-82.7546857145342,95.9860585870478,-14.6304586035301
36.6500000000005,-84.6244076555805,94.7971390946095,-11.3898013567271
36.7000000000005,-86.3947882527993,93.4621124213506,-7.87699769390748
36.7500000000005,-88.0833138090506,92.0809222697971,-4.52872621327871
36.8000000000005,-89.6577051442263,90.6600101003507,-1.04741905006811
36.8500000000005,-91.2416628506749,89.1703038841782,2.18749980389898
36.9000000000005,-92.6159859458747,87.6142993036824,5.65592683099025
36.9500000000005,-93.9479948617764,85.9290110886921,9.03564448241023
37.0000000000005,-95.1457277312387,84.0048374602761,12.4708747585817
37.0500000000005,-96.2694257963598,82.0137630236087,15.6882963337496
37.1000000000005,-97.3940196427954,79.9222875240013,19.1032680342224
37.1500000000006,-98.423937972696,77.7819730565168,22.3404376585834
37.2000000000006,-99.2709835274974,75.5689979835164,25.5909513147756
37.2500000000006,-100.052649969894,73.1499079917247,28.714421127557
37.3000000000006,-100.954798368458,70.8160260254559,31.8579549577164
37.3500000000006,-101.698440714919,68.3204682640387,34.9276627109712
37.4000000000006,-102.368821369271,65.8049977222447,38.087791259318
37.4500000000006,-102.913115133357,63.3027495197846,41.0030129567596
37.5000000000006,-103.394169133765,60.6647373111929,44.0423414557323
37.5500000000006,-103.62567295525,58.0015015953006,46.8692854212216
37.6000000000006,-103.749206031538,55.1953090910334,49.7633199316916
37.6500000000006,-103.603873864179,52.5211635973283,52.4109178597792
37.7000000000006,-103.622509729473,49.6442548239856,55.273852430055
37.7500000000006,-103.575856363128,46.8555236067408,57.9759521352086
37.8000000000006,-103.362989826072,43.9824417770723,60.7422553583414
37.8500000000006,-102.962773226241,41.0569078926148,63.3058537071979
37.9000000000006,-102.425455740369,38.0187045648506,65.9040045766768
37.9500000000006,-101.729118135609,34.9545306143101,68.3382298888516
38.0000000000006,-100.922665107107,31.7952955077233,70.8212171157208
38.0500000000006,-100.031267871137,28.7509711861494,73.1643011489391
38.1000000000006,-99.1933529303932,25.5414082233157,75.5633943442369
38.1500000000006,-98.4356825587171,22.3703469634512,77.8311259636227
38.2000000000006,-97.4306202321505,19.0154547200444,80.0328547208479
38.2500000000006,-96.3538247111137,15.8335203209015,82.0343171350255
38.3000000000006,-95.1341331142069,12.4375240504826,84.0036551828407
38.3500000000006,-93.8718994301774,9.06522611332838,85.8615033730156
38.4000000000006,-92.5860833208916,5.60517850354825,87.5942006846195
38.4500000000006,-91.1998207438414,2.30687682292396,89.2509633669036
38.5000000000006,-89.7171860053689,-1.08907650211099,90.7099586353016
38.5500000000006,-88.1744108707172,-4.53132243373455,92.155930934103
38.6000000000006,-86.4511138205812,-7.87692911728755,93.4617262320508
38.6500000000006,-84.6260754166908,-11.3239098232815,94.7551224688009
38.7000000000006,-82.6963462214433,-14.5936664442825,95.9669361406827
38.7500000000006,-80.681953891833,-17.9654395778206,97.1009980398635
38.8000000000006,-78.5453036547543,-21.2575606825888,98.1237273823168
38.8500000000006,-76.3586809118244,-24.4759378614989,98.9988792349125
38.9000000000006,-73.9637940854293,-27.6397475863688,99.7637213332911
38.9500000000006,-71.5672102870996,-30.7677871705925,100.599612670241
39.0000000000006,-69.1208110008149,-33.9631781864075,101.525860547783
39.0500000000006,-66.7042815462748,-36.9830656809483,102.209205103635
39.1000000000006,-64.1715037000667,-40.0483844528682,102.815703990871
39.1500000000006,-61.5901133589997,-43.0074872536135,103.255976707069
39.2000000000006,-58.8687832323392,-45.9625859947815,103.580419856625
39.2500000000006,-56.1652345094299,-48.7118573720036,103.642423819837
39.3000000000006,-53.3965582001,-51.5498525825231,103.653858924851
39.3500000000006,-50.6114366889654,-54.325025749431,103.674665772509
39.4000000000006,-47.8132586570451,-57.095852705073,103.666147760972
39.4500000000006,-44.9698839454565,-59.7839500609287,103.53283535961
39.5000000000006,-42.0647032240312,-62.4401117211948,103.124641231046
39.5500000000006,-39.0434028543529,-64.9765253324003,102.575180448141
39.6000000000006,-35.9521978704042,-67.5211003287865,101.929499784728
39.6500000000006,-32.8624398846739,-69.9826042728727,101.255241111885
39.7000000000006,-29.7860365095115,-72.3971637123477,100.384986865996
39.7500000000006,-26.6422516761194,-74.7456920900877,99.5213231385983
39.8000000000006,-23.421675023757,-77.0826153554896,98.7565578675029
39.8500000000006,-20.190839923202,-79.2300085931183,97.785853712235
39.9000000000006,-16.9092047144948,-81.3152990496521,96.6660375933855
39.9500000000006,-13.5398595896402,-83.3412206022899,95.5281530485295
40.0000000000006,-10.1780668336865,-85.2659868084071,94.3745037517413
40.0500000000006,-6.79534480707455,-87.0928978301766,93.1084305329027
40.1000000000006,-3.45400550098462,-88.66123060153,91.7200382742234
40.1500000000006,-0.0432918222742495,-90.1411732471627,90.2142806393905
40.2000000000006,3.42999762598328,-91.6100919051724,88.6684101909946
40.2500000000006,6.76362019022048,-93.0265189052451,87.0125408139219
40.3000000000006,10.0961896608476,-94.3536318790467,85.2491896484303
40.3500000000006,13.5080794104359,-95.5942936037547,83.3962218917175
40.4000000000006,16.8822186464934,-96.7441187650128,81.4169083137237
40.4500000000006,20.1558871090313,-97.7487857118857,79.320687960964
40.5000000000006,23.3559877889883,-98.6679750135579,77.0879238764088
40.5500000000006,26.560360547197,-99.4121239016502,74.7341500564619
40.6000000000006,29.7890240186843,-100.325132032789,72.3613410805315
40.6500000000007,32.8882144317683,-101.284197992926,70.0100389526556
40.7000000000007,35.9577986115717,-102.011800435694,67.5800097448842
40.7500000000007,39.0318324585831,-102.603607325259,65.0586165698141
40.8000000000007,42.0528060680014,-103.082381743877,62.4669236105446
40.8500000000007,44.8927409979288,-103.399495351809,59.7928159175576
40.9000000000007,47.8082803233026,-103.600431556695,57.0816399857549
40.9500000000007,50.6356948292791,-103.657558359451,54.316540998921
41.0000000000007,53.435980848428,-103.704341552326,51.5495265134241
41.0500000000007,56.1732812065496,-103.702221401577,48.7725796395283
41.1000000000007,58.8754173696771,-103.592448044535,45.9815897134808
41.1500000000007,61.526149698789,-103.184766438179,43.0242200239855
41.2000000000007,64.1401618111553,-102.68372439939,40.0238281894105
41.2500000000007,66.6883500229748,-102.120814731406,36.9931558002773
41.3000000000007,69.1949545048753,-101.500535186584,33.9398274503316
41.3500000000007,71.6231833006567,-100.727660347006,30.8341330900402
41.4000000000007,73.9573168333793,-99.8084804930389,27.6650900425945
41.4500000000007,76.2739637578957,-98.9664969797249,24.4992485398593
41.5000000000007,78.4762990745314,-98.0149553283048,21.2776751045296
41.5500000000007,80.6284652484893,-96.9801652273918,17.9764344371197
41.6000000000007,82.7396453141091,-95.9327043610036,14.616414811961
41.6500000000007,84.6961380333433,-94.8028292140421,11.2829633496053
41.7000000000007,86.4698280944498,-93.5511047109022,8.00537369575471
41.7500000000007,88.1216718127734,-92.1673268527495,4.49784883448878
41.8000000000007,89.6091267786922,-90.6685382598374,1.112681907251
41.8500000000007,91.0989626701864,-89.0834500431353,-2.26940075739368
41.9000000000007,92.5954145115287,-87.5605145265168,-5.607387173161
41.9500000000007,93.9908547680032,-85.8901775852736,-9.07754770442581
42.0000000000007,95.2155181178454,-84.0513436268825,-12.4551149538665
42.0500000000007,96.3456156904487,-82.0707459263587,-15.7578565510069
42.1000000000007,97.3897840225617,-80.002217587424,-19.0218362043432
42.1500000000007,98.3287368319373,-77.7608199983282,-22.3336552460229
42.2000000000007,99.1636476214738,-75.4657040735074,-25.5745352109044
42.2500000000007,100.059586268852,-73.1171101772465,-28.7609699636332
42.3000000000007,101.035126015043,-70.852394941032,-31.8228646869662
42.3500000000007,101.797526123886,-68.3572670309163,-34.9736591475841
42.4000000000007,102.391792482535,-65.8573951415786,-38.0354433311164
42.4500000000007,102.865095394992,-63.2559038121638,-41.0587032128995
42.5000000000007,103.315519082723,-60.6866663179451,-43.943844044888
42.5500000000007,103.555930867977,-57.9250706552054,-46.8995646502851
42.6000000000007,103.72347368052,-55.207433374278,-49.7379834814482
42.6500000000007,103.723774550496,-52.4891459256366,-52.499157814182
42.7000000000007,103.743575226099,-49.7375489667723,-55.267041550911
42.7500000000007,103.586165849683,-46.8578560144678,-57.9643735328977
42.8000000000007,103.261437186686,-43.9968526436613,-60.6487850260007
42.8500000000007,102.84705429098,-40.9851759446689,-63.3055254630965
42.9000000000007,102.390917091877,-38.0335636872448,-65.9327164639117
42.9500000000007,101.788494357888,-34.9326623226204,-68.389841042012
43.0000000000007,101.028339602317,-31.8525268151509,-70.8287687527032
43.0500000000007,100.072476637181,-28.7088233700844,-73.182419389444
43.1000000000007,99.1630152485676,-25.5846223978085,-75.4892750559966
43.1500000000007,98.3328704046693,-22.320962515549,-77.7840664538051
43.2000000000007,97.3683531165315,-19.0871943224974,-80.0023517630169
43.2500000000007,96.363958035368,-15.7015078364559,-82.1279496939325
43.3000000000007,95.2072988418542,-12.5329871675889,-84.057150488247
43.3500000000007,93.9922429469117,-9.02569650248319,-85.9052670749949
43.4000000000007,92.6149292824824,-5.69342708777065,-87.5668229844798
43.4500000000007,91.1047834180889,-2.19942774166648,-89.100100865597
43.5000000000007,89.63019834486,1.05687154791256,-90.7250473544777
43.5500000000007,88.1340528303506,4.54018560227698,-92.1677951396327
43.6000000000007,86.4797711653154,7.87840226860126,-93.5764413410517
43.6500000000007,84.6940056196521,11.3101348074984,-94.8053293297002
43.7000000000007,82.7488460093587,14.5902517845076,-95.9670951052169
43.7500000000007,80.6617108107599,17.9617947518568,-97.0097802647095
43.8000000000007,78.5034577805577,21.2229240333095,-98.0500872229914
43.8500000000007,76.2635067972478,24.5118357023505,-98.9988170049483
43.9000000000007,73.9590396421097,27.6552953944353,-99.8002911705649
43.9500000000007,71.6180965629687,30.8177110157737,-100.719972019097
44.0000000000007,69.2065230818678,33.9019764457854,-101.557648710528
44.0500000000007,66.693449288418,36.9918863757401,-102.182561683013
44.1000000000007,64.1281944383776,40.0243254702853,-102.672575850199
44.1500000000008,61.5417365666254,43.0197459140758,-103.219837151849
44.2000000000008,58.8737687712387,45.9281030222164,-103.58712136611
44.2500000000008,56.169067721098,48.8047759512694,-103.735856200319
44.3000000000008,53.4489883348621,51.5227609270968,-103.749222642803
44.3500000000008,50.6251337042229,54.3166237661052,-103.68285869337
44.4000000000008,47.8377930149765,56.9966146837825,-103.564750836539
44.4500000000008,44.8997247012783,59.8129300695221,-103.453644812936
44.5000000000008,42.0604622379472,62.4534036189223,-103.098194924892
44.5500000000008,39.0364273428379,65.0312061626723,-102.614542676697
44.6000000000008,36.0050895192071,67.5253620099361,-102.044730202602
44.6500000000008,32.8629977798733,70.0181667035482,-101.305969118325
44.7000000000008,29.7919462550905,72.3212522738356,-100.360146549677
44.7500000000008,26.6050412300178,74.676564165421,-99.4147187999723
44.8000000000008,23.4439568764411,77.0503561643365,-98.6809116702667
44.8500000000008,20.1493560991434,79.3299639389644,-97.7958449617422
44.9000000000008,16.9215740688489,81.3725360251824,-96.7549013807907
44.9500000000008,13.5612071900904,83.3693583557515,-95.6268401425199
45.0000000000008,10.2081897486717,85.2311861427071,-94.3968204374224
45.0500000000008,6.74012743204999,86.94918881925,-93.0278582028343
45.1000000000008,3.46500388432036,88.6567052943762,-91.6457862501446
45.1500000000008,0.0230182639465726,90.1854862505391,-90.188661180223
45.2000000000008,-3.36326664986952,91.6865823665663,-88.6839766975522
45.2500000000008,-6.79989488521493,93.0785064498388,-87.0972177423351
45.3000000000008,-10.1375007769111,94.3788291282127,-85.3378839115002
45.3500000000008,-13.487182835577,95.5159637987185,-83.3723844257936
45.4000000000008,-16.8251148773813,96.6293511861155,-81.3484007797247
45.4500000000008,-20.1987280388843,97.7550340993957,-79.2907400558179
45.5000000000008,-23.3995736175868,98.719990517829,-77.0526232667928
45.5500000000008,-26.5848058135942,99.5068388100799,-74.7723616351706
45.6000000000008,-29.7408614646372,100.362345576685,-72.4232575002148
45.6500000000008,-32.8831918700323,101.256623212609,-70.0574031872886
45.7000000000008,-35.9543112339994,101.898597845348,-67.5129432055002
45.7500000000008,-39.0214783419313,102.549104781871,-65.017700956832
45.8000000000008,-42.0253612085064,103.08259231186,-62.46351770126
45.8500000000008,-45.014702655149,103.52181936788,-59.7715098666213
45.9000000000008,-47.7978123898753,103.673239853601,-57.1230777429699
45.9500000000008,-50.600214466866,103.677738375762,-54.3691418719183
46.0000000000008,-53.3767658399864,103.605657571572,-51.5505155647866
46.0500000000008,-56.1701568951223,103.597792936541,-48.7367256246546
46.1000000000008,-58.874361762441,103.547942806674,-45.9195511379878
46.1500000000008,-61.5745564326559,103.245450685457,-43.0483520964225
46.2000000000008,-64.1738699851002,102.79685526664,-40.0622923014848
46.2500000000008,-66.7085124281935,102.193016376617,-37.0019785228043
46.3000000000008,-69.1414521844419,101.47972853421,-33.9385994795072
46.3500000000008,-71.5504128211375,100.62706929639,-30.8433662311486
46.4000000000008,-73.9464324853428,99.7099967007045,-27.6743730205137
46.4500000000008,-76.3235056517433,98.9336881212226,-24.4374849612322
46.5000000000008,-78.5561056243633,98.1241530313079,-21.2795673582622
46.5500000000008,-80.6693822347437,97.0980478571443,-18.0387356753314
46.6000000000008,-82.6959662802723,95.9275684838251,-14.6610780180267
46.6500000000008,-84.5615632991156,94.7051109892882,-11.2475733054107
46.7000000000008,-86.4543481330546,93.465093013666,-7.91590415864185
46.7500000000008,-88.1824533165132,92.1415699414346,-4.59075654357211
46.8000000000008,-89.6700553831831,90.67808198268,-1.12064497932773
46.8500000000008,-91.1598159223398,89.1978849570932,2.28436255514164
46.9000000000008,-92.5950992834715,87.6231178202178,5.6475697755437
46.9500000000008,-93.9155852965828,85.861588928503,9.0108104911657
47.0000000000008,-95.1373814216727,83.9734554499882,12.4247347694079
47.0500000000008,-96.3070708194237,82.0337878290989,15.7981355180359
47.1000000000008,-97.4398810151562,79.9762205108176,19.0787210140847
47.1500000000008,-98.4431042291951,77.8334576102749,22.3236466079602
47.2000000000008,-99.2182624187363,75.5239607782993,25.5524152610037
47.2500000000008,-100.008442423443,73.1525413034365,28.7294189884091
47.3000000000008,-100.915898860329,70.7464138010874,31.8578245631668
47.3500000000008,-101.740794508799,68.3548221375901,34.9343624680321
47.4000000000008,-102.416258207739,65.8289750780305,38.0422499194177
47.4500000000008,-102.968346920847,63.2933207922193,41.0915366079689
47.5000000000008,-103.37685464306,60.6862659971713,44.0124269871567
47.5500000000008,-103.600879595649,57.9911935699623,46.8353725505544
47.6000000000008,-103.629077482095,55.2248922288645,49.6941881294904
47.6500000000009,-103.615958975143,52.4243292592358,52.5030089578793
47.7000000000009,-103.663937239214,49.6788367845924,55.266545053837
47.7500000000009,-103.670766211749,46.8883093819938,58.002111282513
47.8000000000009,-103.384212971436,43.9809613271236,60.6997214098959
47.8500000000009,-102.940351542231,41.0165702051468,63.3251970381932
47.9000000000009,-102.343675584775,38.0208729201925,65.8660305529329
47.9500000000009,-101.678854475117,34.938473953719,68.33165982675
48.0000000000009,-100.953864282093,31.8312450543423,70.8283748286737
48.0500000000009,-100.086876569448,28.7119431334998,73.2264052504567
48.1000000000009,-99.2352575653034,25.5534815658115,75.5703132532584
48.1500000000009,-98.4350055747532,22.3580490541198,77.7990364414488
48.2000000000009,-97.3891929937717,19.083963583566,79.9621971991438
48.2500000000009,-96.2803084344606,15.7421854800877,82.0270537787746
48.3000000000009,-95.1269213837702,12.4393301171954,84.0144563738546
48.3500000000009,-93.9491659906932,9.07947814169474,85.9786864865478
48.4000000000009,-92.6242191095231,5.66938651717197,87.6197380215085
48.4500000000009,-91.218744756717,2.26957255530347,89.1853232354439
48.5000000000009,-89.7117016137466,-1.17031639688736,90.685066752581
48.5500000000009,-88.0801031869741,-4.39557423952575,92.1127029376631
48.6000000000009,-86.4107395501038,-7.88660947225461,93.452506256067
48.6500000000009,-84.6501273261713,-11.327714167258,94.8129022191052
48.7000000000009,-82.7298074833116,-14.6835830185904,96.0256979916589
48.7500000000009,-80.7184724043991,-17.9156521957424,97.0881752565246
48.8000000000009,-78.5678835205547,-21.243262690066,98.1178083528426
48.8500000000009,-76.3012146144726,-24.4645297251123,98.9573105803386
48.9000000000009,-73.893751187091,-27.6716407841127,99.7101598786701
48.9500000000009,-71.5788958025856,-30.7839995106923,100.637970613007
49.0000000000009,-69.1733530830865,-33.937685317974,101.573970845855
49.0500000000009,-66.7233751763097,-37.0109275306874,102.246847329707
49.1000000000009,-64.1524505579233,-40.0620572330868,102.82018640335
49.1500000000009,-61.6185581648981,-42.9710161661578,103.223670781479
49.2000000000009,-58.8455345070804,-45.9151841244715,103.483571308628
49.2500000000009,-56.1365623166282,-48.7517463952247,103.646736922802
49.3000000000009,-53.3679246131624,-51.6051194843758,103.68820936853
49.3500000000009,-50.6797213489996,-54.336824337462,103.774500117895
49.4000000000009,-47.8317629464631,-57.0656622954407,103.685817836229
49.4500000000009,-44.9874622213847,-59.7744421499058,103.50129051834
49.5000000000009,-41.9902314835341,-62.4251891893257,103.048242383702
49.5500000000009,-39.0829651458668,-64.9703004974811,102.539803069877
49.6000000000009,-35.939763046518,-67.5399359576129,101.960096652696
49.6500000000009,-32.8971428958208,-70.0243730644498,101.28414109898
49.7000000000009,-29.7679466734524,-72.4171399948725,100.475432330153
49.7500000000009,-26.6344183898304,-74.7115704158835,99.4990422537242
49.8000000000009,-23.4351091417345,-77.004914209618,98.7108410811994
49.8500000000009,-20.2109372868386,-79.2054431323536,97.7046626059359
49.9000000000009,-16.791802788888,-81.3611192913158,96.6916873215924
49.9500000000009,-13.6489091016445,-83.3892666212024,95.5736246741472
50.0000000000009,-10.1608939741021,-85.3161027307317,94.4171921486692
50.0500000000009,-6.84596683011907,-87.0319431839245,93.1240401668754
50.1000000000009,-3.2986998015383,-88.6399716246011,91.7403172122447
50.1500000000009,-0.136982579553857,-90.0936974884109,90.1528092930515
50.2000000000009,3.42301937596434,-91.6029717147765,88.6217839402734
50.2500000000009,6.73559176001426,-93.0700608707452,87.0190362357143
50.3000000000009,10.1880847529545,-94.418239672559,85.2942829681999
50.3500000000009,13.4794189630261,-95.6037932878549,83.4403463601904
50.4000000000009,16.8619451496882,-96.7086376401269,81.4432051688638
50.4500000000009,20.1155210131465,-97.690713898279,79.2872646120016
50.5000000000009,23.4443429719489,-98.6290155090061,77.0222088405178
50.5500000000009,26.5516826265366,-99.4445512552497,74.7576461256197
50.6000000000009,29.7642330945208,-100.384083436489,72.3862249764678
50.6500000000009,32.8699863303522,-101.303448767432,70.0534495462965
50.7000000000009,36.0266792983738,-102.02752400332,67.5349528661506
50.7500000000009,38.9707871430578,-102.551616340791,65.0833552131075
50.8000000000009,42.0114881942418,-103.020026616425,62.4488467125694
50.8500000000009,44.9343380176048,-103.373221028365,59.7654093908717
50.9000000000009,47.8589782597677,-103.62109873991,57.0431323035098
50.9500000000009,50.620139691725,-103.771245168305,54.3706042959635
51.0000000000009,53.4175776955231,-103.713353235494,51.6036726093627
51.0500000000009,56.1476747386358,-103.694896608584,48.7631310445497
51.100000000001,58.8319947911564,-103.475735981895,45.9222312850188
51.150000000001,61.539234180587,-103.157757088957,42.9933456206866
51.200000000001,64.1737155763655,-102.709734944157,40.0694693695908
51.250000000001,66.7232112236127,-102.184993352752,37.0131605085444
51.300000000001,69.1880741996553,-101.551560857201,33.9130312202535
51.350000000001,71.5977580266322,-100.747351153937,30.8440093028245
51.400000000001,73.9284712821153,-99.7423895137863,27.6911302317234
51.450000000001,76.2149637187892,-98.8594401555275,24.5201642810089
51.500000000001,78.5273330451955,-98.0299513622489,21.1770763973368
51.550000000001,80.6970762093068,-97.0338148577371,18.0226739842321
51.600000000001,82.758823256,-95.9687967854773,14.6681612797256
51.650000000001,84.6590008789819,-94.8069824908124,11.3437657517412
51.700000000001,86.4612492946376,-93.5555453597087,7.82987918239109
51.750000000001,88.0672567813881,-92.1060889712383,4.58357146072619
51.800000000001,89.6189982608353,-90.6187104994852,1.14425885813896
51.850000000001,91.1722942142509,-89.101777306472,-2.2574975559192
51.900000000001,92.6117772081109,-87.5796640771373,-5.68870361410179
51.950000000001,94.0056385819571,-85.9205993025497,-9.03083562893203
52.000000000001,95.2134460008916,-84.0556057008143,-12.4065788147226
52.050000000001,96.2785481984475,-82.0588759163057,-15.7451576477879
52.100000000001,97.340585038268,-79.9243307929393,-19.093669682746
52.150000000001,98.3616133236079,-77.7599858390954,-22.3576967907563
52.200000000001,99.2346654186028,-75.4921982530829,-25.5408359412773
52.250000000001,100.084649408809,-73.178620263952,-28.7132679807606
52.300000000001,101.045412169194,-70.8213620766634,-31.8999130113123
52.350000000001,101.747728064816,-68.3681474163983,-34.94832514362
52.400000000001,102.325704225756,-65.831067394424,-37.995187523836
52.450000000001,102.853190973336,-63.2587226199371,-41.0490039759664
52.500000000001,103.332486949638,-60.6410807955132,-44.0237849556752
52.550000000001,103.661211845321,-57.9665177475502,-46.9089841149278
52.600000000001,103.735049471659,-55.2645985103783,-49.6892860992182
52.650000000001,103.682608310452,-52.5030944161359,-52.4812615862857
52.700000000001,103.662702472108,-49.653937726935,-55.2701866155136
52.750000000001,103.540656630333,-46.85609293271,-57.978570183112
52.800000000001,103.290168599093,-43.9899000059707,-60.653342745508
52.850000000001,102.925039165569,-41.0296752407185,-63.3324936187346
52.900000000001,102.437289440925,-37.9933762928808,-65.906889200959
52.950000000001,101.798984208475,-34.944712169892,-68.3958815921074
53.000000000001,100.986373786995,-31.8677567714293,-70.7905964271308
53.050000000001,99.9977223517495,-28.7354388110927,-73.1425168792157
53.100000000001,99.1569697996002,-25.5053587080578,-75.5293419334468
53.150000000001,98.3879994891713,-22.3347057946915,-77.8462524635284
53.200000000001,97.423303592226,-19.1177365739587,-80.0161340743694
53.250000000001,96.3690825303033,-15.7755310616642,-82.0745224009201
53.300000000001,95.218648685067,-12.3928651015975,-84.0398806987436
53.350000000001,93.9261783760115,-9.08285372434869,-85.8538809888629
53.400000000001,92.5596155475425,-5.70001850091484,-87.577759801731
53.450000000001,91.1407550437931,-2.26123943724676,-89.1667573007146
53.500000000001,89.672127322819,1.15360498887385,-90.7244107743704
53.550000000001,88.1554073199209,4.5199589787609,-92.194606073393
53.600000000001,86.5307404872176,7.85737777213358,-93.5617608487388
53.650000000001,84.6729784113706,11.2885760465792,-94.7493628897381
53.700000000001,82.6790624409362,14.655951779935,-95.9145413247978
53.750000000001,80.641571934163,17.9636245962034,-97.0350034923621
53.800000000001,78.5189057585858,21.2179062994872,-98.116666056608
53.850000000001,76.3110631909855,24.4763101448092,-99.0295615308821
53.900000000001,73.9919085629487,27.6847401083297,-99.8101853524483
53.950000000001,71.6341087186281,30.807405634074,-100.694449591936
54.000000000001,69.1464149560758,33.8821647428045,-101.484013265976
54.050000000001,66.6695997764827,36.9926344885113,-102.132336451795
54.100000000001,64.1348006894282,40.0735049408135,-102.777267757072
54.150000000001,61.5628200189583,43.0446667817003,-103.276404248001
54.200000000001,58.9345022123067,45.884147027842,-103.584015050929
54.250000000001,56.1604359425899,48.7813446664526,-103.72031204043
54.300000000001,53.3965927122676,51.548098357268,-103.677516704841
54.350000000001,50.6160955140766,54.3208994939426,-103.619128031551
54.400000000001,47.8245358452722,57.0358128066362,-103.638955184758
54.450000000001,44.9455675498384,59.8110997847018,-103.498687550245
54.500000000001,42.0279490469977,62.4666220677189,-103.126906703992
54.550000000001,39.0586101169754,65.0301790062313,-102.61647485647
54.6000000000011,36.0143547563518,67.4922224304492,-102.014311117025
54.6500000000011,32.8849620123323,69.9650938410173,-101.224210371587
54.7000000000011,29.7502792279936,72.3638769157958,-100.337463032246
54.7500000000011,26.5765458326872,74.7558179491414,-99.4632388940803
54.8000000000011,23.504185662932,77.063323856833,-98.7642970151326
54.8500000000011,20.1768642950534,79.2723816718221,-97.79346216043
54.9000000000011,16.8787216533772,81.3541728832656,-96.7412959855196
54.9500000000011,13.5079879912309,83.3155872438149,-95.5638998780589
55.0000000000011,10.2816163265468,85.2616897490507,-94.3539684405525
55.0500000000011,6.77354945267772,87.0137888243838,-93.0389598888842
55.1000000000011,3.3680987292134,88.666660369382,-91.6743522081556
55.1500000000011,0.0576461140239237,90.1700619462162,-90.2449925278101
55.2000000000011,-3.37354246845278,91.6962765796581,-88.7183382849341
55.2500000000011,-6.76586366450682,93.0244101490987,-87.0806234100335
55.3000000000011,-10.1492393957026,94.3024847901899,-85.2418870189339
55.3500000000011,-13.4514509412281,95.525046163758,-83.3397246234402
55.4000000000011,-16.8879536501637,96.7459666454896,-81.3966039790648
55.4500000000011,-20.1554143775073,97.7610400216791,-79.2987245149465
55.5000000000011,-23.3994388974446,98.7064241485608,-77.0955845517024
55.5500000000011,-26.5981266430232,99.4772235653256,-74.7805940191534
55.6000000000011,-29.7224172155536,100.296896326543,-72.413586404998
55.6500000000011,-32.8761363649832,101.208196168998,-69.9784005700485
55.7000000000011,-35.967637690521,101.966515106805,-67.5353891011954
55.7500000000011,-39.0868089574398,102.627789939392,-65.0293279364456
55.8000000000011,-41.9801848983298,103.100444030871,-62.5038509055847
