"Time [ms]","Moving1.Torque [NewtonMeter] - b='0.7'","Moving1.Torque [NewtonMeter] - b='0.72'","Moving1.Torque [NewtonMeter] - b='0.74'","Moving1.Torque [NewtonMeter] - b='0.76'","Moving1.Torque [NewtonMeter] - b='0.78'","Moving1.Torque [NewtonMeter] - b='0.8'","Moving1.Torque [NewtonMeter] - b='0.82'","Moving1.Torque [NewtonMeter] - b='0.84'","Moving1.Torque [NewtonMeter] - b='0.86'","Moving1.Torque [NewtonMeter] - b='0.88'","Moving1.Torque [NewtonMeter] - b='0.9'"
29.419999999999,125.488048193013,126.519093700792,127.40249358929,128.171389116731,128.612988375025,129.309776768486,129.877225254621,130.539165644958,131.158589914203,131.582305532898,132.027004431136
29.429999999999,125.475600875977,126.560227696424,127.430930582598,128.19649855337,128.627119825219,129.312705653513,129.913002177282,130.591643744422,131.223211277254,131.642553376225,132.103157176873
29.439999999999,125.475162987805,126.620484362601,127.451118960189,128.226264193542,128.659960885783,129.3367135967,129.956999607231,130.651371542843,131.294637187002,131.693940102875,132.178055973742
29.449999999999,125.449602967403,126.639820657754,127.429764970272,128.232399546657,128.6566827078,129.356761960151,129.987696913248,130.686405865116,131.340461834608,131.69313646991,132.223301622028
29.459999999999,125.41552963265,126.646451338908,127.417113152216,128.232957266494,128.663420546608,129.384793205142,130.023224135475,130.731741213393,131.386885789927,131.69850663211,132.26808183677
29.469999999999,125.392347837509,126.653223627913,127.431794901554,128.232539692842,128.683239081617,129.432626795641,130.076303586375,130.793853022189,131.461635390896,131.734279464258,132.338652020944
29.479999999999,125.384734076007,126.665381406183,127.46069120263,128.25525525662,128.717548200086,129.490414166649,130.148075909605,130.875141758271,131.548127325296,131.835821930289,132.442372283347
29.489999999999,125.389638364312,126.679439379186,127.504270502169,128.277970108964,128.774520347755,129.561649793406,130.239862908745,130.973647962387,131.655851922678,131.993417242313,132.585911405662
29.499999999999,125.389187432908,126.695614709089,127.536325781833,128.317044695981,128.837705507932,129.647624008759,130.351032949475,131.087920568241,131.780445322124,132.135186357833,132.739483731083
29.509999999999,125.383527102946,126.724611967758,127.541418072167,128.379171230115,128.918097044854,129.73752082504,130.465711259836,131.222559507388,131.919612842379,132.226922013836,132.871327545014
29.519999999999,125.39238711004,126.757022345616,127.582564358288,128.440997332914,129.008471521531,129.843535752689,130.604698476156,131.376220259985,132.090023686019,132.383833493575,133.035573378828
29.529999999999,125.40651485758,126.752005606414,127.64997154873,128.493420550558,129.102825573737,129.970306656552,130.769797365055,131.554352966932,132.279217024334,132.607239382003,133.234208743259
29.539999999999,125.413970963772,126.734824712688,127.730387347667,128.528736765489,129.191102892893,130.120204192788,130.956744258212,131.752754236948,132.487460374589,132.891608032859,133.463758825427
29.549999999999,125.40839187358,126.693531999061,127.785251705541,128.550536568256,129.267789552859,130.275510358724,131.136321325514,131.94289449466,132.686849317985,133.187898488218,133.696548029933
29.559999999999,125.396686118079,126.6816284419,127.822177678678,128.603539174964,129.372194382944,130.435657724734,131.290840945581,132.106589444325,132.860353269748,133.410674309456,133.888199800549
29.569999999999,125.403361084014,126.710375194487,127.832671775356,128.683909222725,129.48912497396,130.564119085249,131.408404187559,132.233936114842,132.997505853262,133.558310146224,134.033877395658
29.579999999999,125.407833771042,126.771394430317,127.82865827377,128.790405515059,129.615984379429,130.66762455183,131.506093295849,132.344167724411,133.117790991239,133.651222216411,134.14798412399
29.589999999999,125.386248840534,126.831575081921,127.833518419871,128.908145228596,129.743533936055,130.762110783898,131.615492101446,132.463188717877,133.244823701295,133.756965532134,134.264535643224
29.599999999999,125.317923400762,126.854637258235,127.866926951944,129.019084353093,129.862901860755,130.872680327734,131.7545711877,132.610639769943,133.399359556055,133.935102503488,134.416173921364
29.609999999999,125.338158702908,126.879395493368,127.918523776711,129.104583569173,129.981156147955,131.014069876753,131.917314064183,132.78783139836,133.585313765733,134.133972466609,134.598842892295
29.619999999999,125.423161490647,126.878755773511,127.959240643116,129.150863975441,130.075571541507,131.167588597933,132.087737164099,132.98084782194,133.786575317007,134.338371572308,134.804410689836
29.629999999999,125.447981988333,126.817029955687,127.998676992559,129.175103399236,130.14573469283,131.311261192773,132.266206378501,133.18047587915,133.991784281148,134.593226924161,135.030354015582
29.639999999999,125.453839901195,126.782339782978,128.023644933502,129.209402825477,130.216876704241,131.431237121676,132.431354345235,133.364970358373,134.179687779048,134.833619595804,135.246253136116
29.649999999999,125.477443669992,126.800480030407,128.041141284285,129.272891068395,130.307570653666,131.522931146437,132.57009355734,133.519568099916,134.336258351556,135.021050748239,135.428109244734
29.659999999999,125.512847982527,126.865667194854,128.06933374731,129.362225851966,130.419167854664,131.60173492135,132.696539346173,133.657095927999,134.476252323681,135.169812497475,135.580479827269
29.669999999999,125.537128220001,126.930926052175,128.13348436335,129.438399343618,130.517389449078,131.700600411738,132.814289110665,133.777668834726,134.5989044124,135.321064472195,135.715635236166
29.679999999999,125.552719062763,126.970651263199,128.207552285146,129.498466680602,130.603696717852,131.814405239792,132.932387027898,133.894525352959,134.717716960636,135.487283345541,135.851343814933
29.689999999999,125.577829049467,126.995741557577,128.271759071402,129.563684403186,130.672857250523,131.927307803337,133.034157368705,133.994533182892,134.819144130331,135.620560086246,135.962663575632
29.699999999999,125.625305621302,127.020204639148,128.311224598926,129.616860908618,130.740294463457,132.033072641639,133.104398359809,134.064011361137,134.888956453823,135.678009100626,136.014816498641
29.709999999999,125.691592462975,127.047263418055,128.327031591186,129.661265084193,130.789366920235,132.092996275318,133.141656709256,134.101389230701,134.916958199466,135.646593461927,136.022405870638
29.719999999999,125.730408157113,127.073992000002,128.370130555617,129.704983169011,130.841988785399,132.157756446623,133.219818738142,134.153300899128,134.968182284784,135.687189864677,136.067029257518
29.729999999999,125.743484811163,127.094680031548,128.441416220824,129.745709433277,130.898277240586,132.234798982459,133.301833630489,134.239679353021,135.040895044746,135.792366942199,136.15339013372
29.739999999999,125.776909983625,127.116892714451,128.489981929451,129.782820534386,130.94380610281,132.270552421696,133.35756590979,134.296328287678,135.083008601939,135.823035204976,136.186197816392
29.749999999999,125.832759845749,127.149857031838,128.507822700968,129.820432329133,130.960098528774,132.278389760409,133.382984642846,134.316841536159,135.10429150904,135.780223217774,136.171165233942
29.759999999999,125.903127296615,127.192052725087,128.512321768361,129.838412812836,130.973650919008,132.262409095198,133.380915577533,134.311364225131,135.092349069315,135.714550539915,136.111689506649
29.769999999999,125.962712464337,127.231004951442,128.511630013979,129.855111346961,130.974223100996,132.235608104471,133.365869911605,134.290669043804,135.065629197395,135.6411533805,136.046126315178
29.779999999999,126.020800588288,127.246548991787,128.542160325036,129.868786400677,130.981744537044,132.251243357599,133.368876302177,134.283587883989,135.052226290405,135.625835912683,136.016770705434
29.789999999999,126.030657031067,127.265608791441,128.568074471344,129.871692250311,130.975208858192,132.254391696133,133.358010625296,134.262936804996,135.024785270385,135.599709299489,135.975331011399
29.799999999999,126.007357526335,127.249147909209,128.58614647425,129.856743474619,130.949302403329,132.240369398692,133.333983834498,134.229349681228,134.983963705735,135.574030962951,135.924904653938
29.809999999999,125.94755651486,127.197091422883,128.590036779794,129.814168878481,130.895906347976,132.202792103768,133.292607555316,134.175244483308,134.922069989695,135.555152499092,135.864379719145
29.819999999999,125.854467411418,127.108280613835,128.57410055696,129.734141960734,130.809110820094,132.138741752795,133.22967591365,134.096796641083,134.835676268187,135.5511028733,135.792541950103
29.829999999999,125.873606671974,127.137868250136,128.573685482203,129.744092068667,130.796660858331,132.097895578223,133.174670845822,134.032180633455,134.762172153584,135.4613374716,135.707641532551
29.839999999999,125.954426208337,127.238536456376,128.589788090009,129.810456450341,130.830956290715,132.050576764692,133.122384793135,133.971337258907,134.671105577892,135.323372721025,135.609704638377
29.849999999999,125.98324718764,127.289655505275,128.603624940887,129.833520454137,130.826826846728,131.973141735643,133.051635247138,133.870788277471,134.560224098389,135.209653895577,135.499868082956
29.859999999999,125.981947391416,127.312201922598,128.621034610636,129.827623859338,130.79905558243,131.883028937352,132.968368142237,133.754860207266,134.433340698848,135.095476300243,135.378781392703
29.869999999999,125.974696371105,127.326058375926,128.639333659771,129.809887659012,130.761810195742,131.794531715868,132.878721955134,133.633742111265,134.300666284012,134.971456092263,135.254101560434
29.879999999999,125.976756978381,127.340982053284,128.653931081092,129.789127484231,130.722912553741,131.713818356015,132.788800398323,133.515872150136,134.173387096633,134.844001745096,135.132942744677
29.889999999999,125.979387538053,127.345041233682,128.652376918612,129.758994790548,130.67496238867,131.648424175576,132.692201618633,133.395317287039,134.045652571973,134.675429032144,134.972361832236
29.899999999999,126.000766430059,127.356053615641,128.651854443106,129.725944445985,130.623697290491,131.586480783274,132.597125948746,133.282071621257,133.926198511603,134.509694385741,134.816382541648
29.909999999999,126.01942876648,127.366519928922,128.646453968361,129.69471487472,130.570560353165,131.520793856105,132.498556335825,133.169967261985,133.807465179456,134.343509759885,134.669882895761
29.919999999999,126.014577302335,127.364704747236,128.629989863327,129.663982990803,130.513890465367,131.445257725804,132.392940879114,133.053763777106,133.68373877926,134.203522295614,134.551650103719
29.929999999999,125.974727077745,127.339848948338,128.598295037652,129.627257104683,130.45164342467,131.357921069046,132.282436132332,132.932404199791,133.553722010325,134.08947254237,134.435467250958
29.939999999999,125.963946790385,127.332037297628,128.5775472216,129.583093728541,130.383632160889,131.262535467078,132.166873356611,132.797372887113,133.409176666351,133.915592813978,134.269214416645
29.949999999999,125.971501418432,127.334002092873,128.561265794337,129.535147322332,130.309939551616,131.160252250469,132.046127798704,132.654517712049,133.256457742997,133.707685654492,134.076204670829
29.9599999999989,125.948300724277,127.316256977362,128.533059166469,129.486011982884,130.236032224277,131.057534930767,131.928848357636,132.52109826544,133.103068555179,133.540854522224,133.912359767859
29.9699999999989,125.900571101821,127.279285828492,128.490101912336,129.425256240096,130.166555424393,130.960001984586,131.821479470174,132.404024815734,132.972477241413,133.419039924573,133.781917633406
29.9799999999989,125.835691072314,127.230449967666,128.432804248905,129.365119464016,130.101519191347,130.868533587426,131.724942738194,132.293465558596,132.856922069156,133.328562771896,133.674941794376
29.9899999999989,125.776631769023,127.176786274622,128.370720328806,129.312892131927,130.047491630002,130.788773232077,131.634035414388,132.188891205373,132.741500934465,133.241425829043,133.571624373891
29.9999999999989,125.758675461286,127.169580873409,128.363407312115,129.293069105483,130.028824333571,130.746508425417,131.563254803445,132.107633865362,132.651699887621,133.162045060873,133.479136886757
30.0099999999989,125.750080607593,127.163050116183,128.35720196949,129.249580718399,129.988111279112,130.685076837191,131.472447696354,131.996773192569,132.5307699335,133.022962293062,133.342988926759
30.0199999999989,125.737966479766,127.142300207266,128.332385104231,129.17439567546,129.915036101414,130.593756815409,131.346161042765,131.846981392447,132.371101796613,132.838559329848,133.158962759122
30.0299999999989,125.710262731097,127.089171195601,128.275618291147,129.067453253978,129.808374125362,130.454728303049,131.188118623069,131.663316569189,132.177763617293,132.646923054256,132.941378717757
30.0399999999989,125.662732646551,126.99385756043,128.168447301158,128.93492243402,129.672823458949,130.290746005486,131.010972459179,131.460251679756,131.965743713655,132.483482999983,132.709567826778
30.0499999999989,125.656956543343,126.994471712617,128.142911526611,128.897352915785,129.630713755721,130.205653578273,130.925718687684,131.371803718473,131.868376311152,132.377305225889,132.600032737993
30.0599999999989,125.674718331572,127.013778703448,128.139336041679,128.89558486452,129.625975475971,130.148666133512,130.8786082897,131.329196193807,131.817425189278,132.297975826558,132.542624561173
30.0699999999989,125.678459420166,126.99064896221,128.083030093299,128.858914993837,129.560417085259,130.06213871685,130.806684814622,131.252698451952,131.733216543344,132.222754140433,132.461526020175
30.0799999999989,125.672390229111,126.941925286561,128.002688047796,128.795634206438,129.483892356597,129.957397405543,130.712719397702,131.145944050734,131.617974581612,132.131874838918,132.35881881782
30.0899999999989,125.666038536295,126.89134271756,127.930363726257,128.717088272575,129.394182619899,129.84497692945,130.600837104726,131.017722991828,131.481703403111,132.014488166569,132.233682806589
30.0999999999989,125.669513858592,126.858055638086,127.882722965931,128.630134635208,129.305637902254,129.739945515653,130.487193512064,130.889251345933,131.346281513322,131.893396733269,132.099508973229
30.1099999999989,125.703142684258,126.848446990265,127.869303889319,128.563395601506,129.254355846554,129.683394381622,130.422099436742,130.810811866829,131.260966962404,131.849507947407,132.021872335131
30.1199999999989,125.740141965734,126.842139173708,127.854901187453,128.514911633814,129.213323301601,129.637990382949,130.37108388468,130.753793066056,131.198189581236,131.841968488023,131.97692231763
30.1299999999989,125.774226208623,126.840298324102,127.829564915217,128.479587016926,129.176575852562,129.599518075645,130.325530356832,130.705270714835,131.142570918583,131.822726689745,131.93361724682
30.1399999999989,125.806418146046,126.847302643491,127.806855276669,128.453541116845,129.139938395271,129.562866057628,130.277632617207,130.648457100537,131.080137313228,131.758758046029,131.870486400461
30.1499999999989,125.858020764096,126.865562651827,127.790190700959,128.433689382709,129.101387283077,129.524155623646,130.222426978592,130.584817724869,131.009537618524,131.642317474088,131.780734154454
30.1599999999989,125.902471355937,126.883008872409,127.78000019619,128.405734171751,129.073916560428,129.498801380302,130.193286690219,130.547664164962,130.968548495257,131.635229706345,131.748923927203
30.1699999999989,125.946011043452,126.877624580817,127.772484881459,128.387898241406,129.062249741655,129.489168501019,130.189152566699,130.536834488163,130.952051367214,131.683170675978,131.748737019959
30.1799999999989,126.008383474543,126.904789054511,127.784048207935,128.396686849609,129.06961301035,129.493488274949,130.189081402745,130.530426035735,130.940031694973,131.685240517573,131.735629287188
30.1899999999989,126.100181223391,126.98157614104,127.833050470021,128.432063417065,129.082895614477,129.517007470905,130.186955907088,130.521592051169,130.926366602581,131.632191558228,131.700999853673
30.1999999999989,126.188885460465,127.089354487363,127.91826777056,128.479406532511,129.098137009067,129.535698734825,130.188502627383,130.518296643752,130.912619728246,131.544398315395,131.648502589075
30.2099999999989,126.29745659637,127.199031727697,128.001948184698,128.52889521882,129.119245278897,129.549355622657,130.186449216679,130.520918455356,130.915690132631,131.469114792187,131.603936286347
30.2199999999989,126.401890379309,127.296773989384,128.078275826782,128.576634407548,129.145142492261,129.584853012693,130.205202929515,130.533814679519,130.925956242511,131.444942330503,131.588661811029
30.2299999999989,126.471732109393,127.362542003554,128.130736908015,128.625179396832,129.183090185839,129.630865196705,130.241543547109,130.579428431279,130.967974330137,131.489235298153,131.618542863108
30.2399999999989,126.496064759273,127.386525609201,128.15224157647,128.678880872949,129.238695238765,129.700033313106,130.30244385326,130.645932647134,131.033277668443,131.60276836635,131.713802375836
30.2499999999989,126.483741452377,127.365774084206,128.135037693684,128.736150136297,129.311327721693,129.791939223935,130.387122864425,130.739273420161,131.128070691375,131.781791673579,131.847692498752
30.2599999999989,126.448241951688,127.30812887598,128.085003418227,128.793622794066,129.396161211897,129.899328197706,130.496746822563,130.854979684899,131.24743992347,132.005937651802,132.00539642334
30.2699999999989,126.58882779587,127.451823630576,128.226789294606,128.901352816348,129.489654816405,129.986503281256,130.590896831076,130.959858852251,131.352596184551,132.041028464705,132.093694825891
30.2799999999989,126.800817945258,127.667795831724,128.43227866376,129.014765336033,129.572823873713,130.044176493655,130.660561126895,131.044052983118,131.436719724998,132.01532443142,132.145594298467
30.2899999999989,126.984184057546,127.834971936009,128.589906577884,129.1142239857,129.650175964419,130.109338455971,130.732038770129,131.131011351042,131.525737505454,132.035521869679,132.212792484083
30.2999999999989,127.121902176505,127.955813337037,128.707892038309,129.209310841872,129.72760287562,130.191771475549,130.821705185319,131.235855224689,131.634466841701,132.105510769904,132.313881429061
30.3099999999989,127.213160717012,128.040149643982,128.79686546095,129.310682497076,129.828692722131,130.298082734944,130.936623666513,131.365243689017,131.769909318417,132.219214584851,132.455753665601
30.3199999999989,127.275217009951,128.106184972307,128.872125497291,129.425294499152,129.950484500847,130.428605702236,131.072701534062,131.515877493374,131.928263178398,132.359017965527,132.635140857746
30.3299999999989,127.342150184415,128.184550932794,128.950423140195,129.549292930427,130.090163119546,130.586831448987,131.22468741721,131.682474282376,132.104892446455,132.511563048778,132.820647730801
30.3399999999989,127.412855035705,128.274507697249,129.03356732468,129.677793783552,130.229285734481,130.747228442954,131.384516359216,131.855605442399,132.288016505065,132.670032299394,133.008234572858
30.3499999999989,127.499677973553,128.376297982207,129.134979016437,129.810140680781,130.370280425944,130.903623635645,131.542938224882,132.028180125869,132.473207121167,132.841382073046,133.202768857664
30.3599999999989,127.599802716429,128.486780885532,129.256378970079,129.941520353466,130.509776490114,131.059922523296,131.70469408142,132.203066050574,132.659884605621,133.039811587048,133.410171544141
30.3699999999989,127.710854537083,128.598342766663,129.386850796334,130.078339056827,130.652128202237,131.220650862115,131.872040852053,132.38229234758,132.849193328928,133.279851882537,133.647406643224
30.3799999999989,127.804179013978,128.705020977507,129.500365585843,130.220880620505,130.815479074334,131.396036976915,132.053905773655,132.574829281912,133.050876192807,133.460120803296,133.836709423335
30.3899999999989,127.902620087177,128.80954859078,129.61073273126,130.365977856743,130.988132223607,131.583405609212,132.247082253542,132.779201781562,133.251935962719,133.629396621706,134.030395268508
30.3999999999989,128.026623135382,128.916845414025,129.735549210016,130.522020675948,131.166691918909,131.784028517795,132.45331385467,132.983626186121,133.471566837653,133.864329039935,134.27326489159
30.4099999999989,128.133380342097,129.026355661331,129.866436965896,130.693058559503,131.351169012462,131.997330157419,132.659086382248,133.210490089539,133.706332227271,134.167423756884,134.569454835357
30.4199999999989,128.252306180117,129.139541660388,129.988643049345,130.869595034908,131.54091571481,132.203062959776,132.875761064163,133.44177924487,133.94498959148,134.510704480449,134.89617364691
30.4299999999989,128.352657664435,129.238805505439,130.103472731442,131.020180192111,131.714236475412,132.390852973213,133.07251046974,133.646910762664,134.158439340217,134.815053318438,135.186913762059
30.4399999999989,128.457050477053,129.349383572726,130.227362441132,131.140384081973,131.854698223268,132.546186724282,133.235969877628,133.814077972009,134.332224545406,135.028943914617,135.38845459166
30.4499999999989,128.551736810144,129.463767255421,130.354616981264,131.259349585954,131.985292826483,132.683558691203,133.382342564852,133.96017784003,134.484830399043,135.157044279786,135.517374557137
30.4599999999989,128.638168124596,129.582072477604,130.476247575223,131.368170308527,132.139091663736,132.818037276418,133.524505683761,134.101186349856,134.632295163682,135.228305045429,135.604195586267
30.4699999999989,128.728631998367,129.701858508793,130.581062545246,131.50543245596,132.304050762978,132.989346239437,133.690494604645,134.253273146463,134.791461266718,135.290644396697,135.686700944792
30.4799999999989,128.840533898321,129.828956202642,130.664242580126,131.67212203371,132.494191840611,133.169158958334,133.872761266998,134.440119590516,134.968739599781,135.378177931092,135.784589262971
30.4899999999989,128.951074994074,129.929733336088,130.818779574935,131.819122394405,132.658516122417,133.36258925475,134.084515872201,134.665102155114,135.202157057122,135.676996042832,136.067282348444
30.4999999999989,129.054836110491,130.023355346606,130.940951665649,131.961325642755,132.820054015929,133.556288711319,134.295469978459,134.888688087952,135.419825945107,136.013534712554,136.375675474395
30.5099999999989,129.150020170525,130.091809095798,131.043757479964,132.10495985335,132.988964999364,133.747016027951,134.49933436729,135.093518554561,135.619318732091,136.313412985643,136.649121636444
30.5199999999989,129.213201755646,130.174885971184,131.141891393039,132.237132410739,133.153515435054,133.925408235306,134.69039442721,135.273800678273,135.794299138586,136.548456911304,136.87144320265
30.5299999999989,129.289125436546,130.270031287389,131.247257767665,132.360294595681,133.305243083789,134.082583131676,134.86099475147,135.432293552711,135.948598339018,136.711580818095,137.037543843155
30.5399999999989,129.370549569361,130.372265544951,131.35407460448,132.48123323092,133.442622715961,134.217197705002,135.008781122605,135.572792696747,136.086391400949,136.828607369498,137.17193740689
30.5499999999989,129.4421944681,130.462418724888,131.434389130412,132.603710481381,133.565611704251,134.338663622014,135.134096648148,135.694768714962,136.207403962376,136.926475545817,137.286202573157
30.5599999999989,129.532409527945,130.554487923942,131.511275792652,132.727068407633,133.682934200303,134.455929355098,135.249532578476,135.814399512306,136.328593838209,137.021705335189,137.392581763979
30.5699999999989,129.641276109942,130.648468098427,131.600625825629,132.835941831319,133.786907629925,134.567552409497,135.359555299452,135.927506684393,136.443347617759,137.116929547849,137.486255260335
30.5799999999989,129.754316040516,130.737156499159,131.697870932555,132.921960111324,133.871512174111,134.667319559064,135.459794305436,136.027054174158,136.543189378031,137.186759153067,137.555654107758
30.5899999999989,129.870242544405,130.823554185255,131.792997977428,132.988599562622,133.937800007889,134.751207184179,135.541557657697,136.108485043909,136.623345744892,137.222890005857,137.596214655547
30.5999999999989,129.966039586702,130.918880143284,131.879545444148,133.08646823087,134.026096460311,134.841023062435,135.630075016156,136.190767375324,136.700755242077,137.309384465234,137.675738119124
30.6099999999989,130.071043006869,131.015966541929,131.964152803697,133.177026171836,134.103190310644,134.915565915627,135.700928766584,136.253327377709,136.757874936042,137.382981216214,137.739483888193
30.6199999999989,130.185818840096,131.110062538479,132.048003361754,133.243429237399,134.160569215633,134.969682117013,135.750336834564,136.293456201529,136.792905125738,137.40479652112,137.757942656179
30.6299999999989,130.307144277877,131.212422796122,132.127412704274,133.293194429546,134.205100030798,135.005476499979,135.781295163284,136.307827703112,136.811550180671,137.37031312169,137.725240216878
30.6399999999989,130.429946745606,131.328775026162,132.196762318209,133.344005985046,134.247300695317,135.031356567269,135.802065267667,136.319660527459,136.82410867062,137.304455509665,137.664866105347
30.6499999999989,130.543376553698,131.44578075828,132.265962290867,133.420503318036,134.307703280661,135.070857080763,135.835662430468,136.346473337368,136.850403186925,137.263204067031,137.629651013268
30.6599999999989,130.643067540089,131.550010850965,132.34738955515,133.51675961488,134.389041488607,135.132256298482,135.888774459037,136.389602411769,136.895272377765,137.267822385794,137.640125576188
30.6699999999989,130.706849865488,131.608768765345,132.421809092792,133.591283893605,134.437757562466,135.176878393899,135.919768490814,136.419550964285,136.921506045356,137.296624359308,137.676261065848
30.6799999999989,130.737934063621,131.636560247916,132.485763122484,133.642253746735,134.453109384601,135.196740486232,135.931617271267,136.430288732193,136.929086047412,137.344122780788,137.719872024783
30.6899999999989,130.740351616719,131.661056679155,132.532117011476,133.661827722178,134.443459467314,135.193396990535,135.919754209988,136.411315349903,136.90909113791,137.389864747765,137.748231565258
30.6999999999989,130.73277670176,131.723663000706,132.573367948211,133.651025434711,134.419364297741,135.166478154132,135.879034284826,136.359081386537,136.863305566069,137.427333226726,137.746959703274
30.7099999999989,130.850177653903,131.804500953501,132.648714698987,133.709846138645,134.460653452541,135.171527192261,135.865526040281,136.341616374175,136.840317736584,137.331499111411,137.659267068292
30.7199999999989,130.961025090055,131.912417309539,132.695726403169,133.758213521332,134.491068883837,135.12848392818,135.815463236534,136.2932915516,136.793421007183,137.200978572773,137.534930601636
30.7299999999989,131.033466794914,132.010158821368,132.712096399074,133.779854370291,134.508220006601,135.075637602659,135.74835318837,136.212321959103,136.717714635174,137.069369811564,137.40020481222
30.7399999999989,131.066139941758,132.062495753695,132.723580425476,133.776770264457,134.470298895541,135.006118149015,135.661273440936,136.117720845844,136.625907086725,136.939707085515,137.284075629366
30.7499999999989,131.069584380488,132.077278321791,132.760286960652,133.755810874338,134.422447570283,134.93742893622,135.578627289368,136.026713873365,136.512173270185,136.842788071868,137.198342467437
30.7599999999989,131.081906697827,132.097552085752,132.823744084637,133.730584776149,134.375888874826,134.88685565406,135.515457576226,135.954710560099,136.426836699536,136.76544817551,137.137027082687
30.7699999999989,131.124222291021,132.149110972182,132.899615145945,133.730760406821,134.352938635854,134.867295354586,135.481116018236,135.902693620039,136.367524499637,136.692441235623,137.092666079566
30.7799999999989,131.182361012598,132.226670036889,132.9646545164,133.74469556381,134.344272446735,134.854723432985,135.454022850062,135.862472952396,136.318189639812,136.622812067685,137.042038395289
30.7899999999989,131.244467029736,132.301290775607,133.022491887073,133.760359703587,134.343475760702,134.841095404542,135.423903975605,135.821164144628,136.266846525763,136.551592075677,136.982928608731
30.7999999999989,131.295335903102,132.355286281478,133.064609778768,133.771676529376,134.334126442482,134.819880673357,135.380436041261,135.768787693921,136.206227873933,136.483609750094,136.91545578333
30.8099999999989,131.324196314564,132.388536885796,133.093939206561,133.769777623072,134.315211892458,134.78154233245,135.320736866161,135.697974838187,136.130030426809,136.426513040212,136.846811597482
30.8199999999989,131.385530907424,132.456361839317,133.120685522797,133.758664345126,134.288106279303,134.739287942268,135.251976147822,135.610806938242,136.036599297796,136.271452481861,136.726879627129
30.8299999999989,131.445570365141,132.527885608963,133.149618769559,133.749789502502,134.258690521669,134.690874692804,135.172174500673,135.524326443705,135.943461038034,136.130644272922,136.610428855959
30.8399999999989,131.485790570428,132.584144493205,133.182089294032,133.732547578258,134.233117027976,134.638288783406,135.101129471989,135.436762950932,135.856723618911,136.042245076053,136.524230402111
30.8499999999989,131.496449743949,132.593967259056,133.202304356001,133.712920470004,134.20496224212,134.591711615272,135.029535922833,135.349095276816,135.774197646201,136.009461980183,136.474629321686
30.8599999999989,131.482377563757,132.588104544753,133.203656670637,133.681149222481,134.164815093972,134.541098308787,134.956250515413,135.260171233907,135.700471766565,136.001532463599,136.447522956619
30.8699999999989,131.463643172347,132.569507437974,133.179400198185,133.638385418799,134.119917873319,134.482180791146,134.882900561006,135.172961684244,135.630496258618,135.972916413824,136.41599535709
30.8799999999989,131.437394639255,132.549235343912,133.149993929568,133.589819317726,134.064149651639,134.40749932519,134.803606584452,135.081402881701,135.546507611487,135.907288723711,136.344465906682
30.8899999999989,131.43333943053,132.528934483787,133.115373779571,133.555779545905,134.003919127825,134.333423794428,134.726450922012,134.991990801356,135.442359761366,135.793299716998,136.219929768557
30.8999999999989,131.459957543397,132.512387151426,133.073631568426,133.51204993857,133.940817555067,134.263543750667,134.652359442402,134.91246955835,135.342991555472,135.650107047069,136.05931985379
30.9099999999989,131.512714240068,132.507998784308,133.022208672609,133.451287379392,133.8758985959,134.19727919591,134.579749372415,134.832308754349,135.250436357191,135.497867733066,135.896987165537
30.9199999999989,131.573764465088,132.524316765018,132.970291835473,133.357648079129,133.815082290392,134.135279123859,134.501208427196,134.749238080877,135.175076540508,135.342293231831,135.755149946908
30.9299999999989,131.571276182489,132.503886588756,133.006417141749,133.375744942999,133.796278899054,134.089736839517,134.459012145143,134.707180601298,135.134269952593,135.40411350877,135.783499267719
30.9399999999989,131.556634549797,132.481195788963,133.018913049316,133.347652943808,133.75410045231,134.030544668413,134.3955636526,134.644161457942,135.092894658805,135.449369618808,135.819274494585
30.9499999999989,131.561909694067,132.461458845952,132.972885852674,133.289873038909,133.71115491113,133.973808675409,134.328264913586,134.575331439531,135.055877577281,135.456862624821,135.839044433194
30.9599999999989,131.584681520384,132.43494816044,132.925865503791,133.23225393455,133.672097971952,133.933568376638,134.27452750715,134.516431535727,135.023124910455,135.432919510614,135.826586557052
30.9699999999989,131.634352455629,132.409777602579,132.892719579523,133.198893611568,133.641058276308,133.913934669855,134.240606748689,134.478569922985,134.991947056167,135.396067947576,135.772779976616
30.9799999999989,131.686548363819,132.405647778018,132.87748880669,133.172537984759,133.616277949595,133.906854797136,134.218328162346,134.455958421393,134.965357535217,135.385344274165,135.706630804846
30.9899999999989,131.73789088791,132.417782912196,132.871144903498,133.143798584805,133.6017744917,133.910208843437,134.215853923248,134.455107956025,134.959754594889,135.405370296274,135.661799972103
30.9999999999989,131.744224298833,132.439687023974,132.87751585494,133.119026135728,133.593353996509,133.908109344028,134.218620587748,134.459518565998,134.962660167279,135.433567733903,135.63526274425
31.0099999999989,131.746896756464,132.44573824252,132.87750795944,133.103962720562,133.583647545003,133.898953451818,134.216653359891,134.463803829029,134.965560133597,135.448046164707,135.625268238002
31.0199999999989,131.736364964878,132.431473276944,132.864212116496,133.097548664765,133.572810299762,133.886472011651,134.209325441932,134.467865830233,134.963368059538,135.443571528968,135.623017517696
31.0299999999989,131.724473493459,132.403422539954,132.839432026769,133.095044932485,133.559163564999,133.874365036783,134.198379084118,134.471035109837,134.956755112545,135.414762067101,135.623374838331
