"Time [ms]","InducedVoltage(PhaseA) [V]","InducedVoltage(PhaseB) [V]","InducedVoltage(PhaseC) [V]"
41.1300000000019,192.07663501121,-218.488500073752,26.0506177513831
41.1400000000019,192.958442278052,-217.879294424844,24.5650617243631
41.1500000000019,193.832898685384,-217.261396917912,23.079049951269
41.1600000000019,194.700282593033,-216.634984754255,21.5923963721221
41.1700000000019,195.560719255511,-216.000152995946,20.1050128302349
41.1800000000019,196.414214829427,-215.356939138986,18.6167766367706
41.1900000000019,197.261664120529,-214.705883868888,17.1282395130867
41.2000000000019,198.101773381393,-214.047049054375,15.6391689160096
41.2100000000019,198.932174172567,-213.378893735258,14.148850382778
41.220000000002,199.753996251273,-212.701815092556,12.6582096456607
41.230000000002,200.567351655781,-212.015897041692,11.1673551088043
41.240000000002,201.372536665947,-211.321342632614,9.67634857246824
41.250000000002,202.169994321816,-210.618369891505,8.18522318019044
41.260000000002,202.960212422423,-209.907249421357,6.69399821142669
41.270000000002,203.74336451503,-209.188339444905,5.20277543234471
41.280000000002,204.518227007089,-208.461405584867,3.71139133470422
41.290000000002,205.285142113271,-207.726425362129,2.21959368899016
41.300000000002,206.0442292112,-206.983858673981,0.727491960994531
41.310000000002,206.795507872257,-206.233799161079,-0.765091737520151
41.320000000002,207.538986285502,-205.476232789423,-2.258342118866
41.330000000002,208.274724274998,-204.711204580718,-3.75244393096552
41.340000000002,209.002798400199,-203.938701703449,-5.24754455681342
41.350000000002,209.714395867522,-203.147844210377,-6.73617017161177
41.360000000002,210.414093864836,-202.342953281576,-8.21916900988207
41.370000000002,211.118427507831,-201.54579347878,-9.71179655949728
41.380000000002,211.814043929334,-200.740940892513,-11.2040051176321
41.390000000002,212.500588741196,-199.928023411219,-12.6956070693796
41.400000000002,213.177817452409,-199.106711974545,-14.1865226997828
41.410000000002,213.845682320032,-198.276807424386,-15.6765731935737
41.420000000002,214.504337779922,-197.438297463079,-17.1657392982028
41.430000000002,215.154686653252,-196.591700326282,-18.6539081987236
41.440000000002,215.797392354827,-195.736903079913,-20.1411232138127
41.450000000002,216.430324880326,-194.873575282517,-21.6275154597045
41.460000000002,217.054223927865,-194.002712393795,-23.1128520844226
41.470000000002,217.669445682137,-193.124483952933,-24.5971690473468
41.480000000002,218.276256168001,-192.23901352303,-26.0805226608096
41.490000000002,218.874809350669,-191.346364849593,-27.5629828360935
41.500000000002,219.465163078608,-190.446597321262,-29.0446690564938
41.510000000002,220.048325431837,-189.539381668832,-30.5248666076174
41.520000000002,220.623962627361,-188.624844381982,-32.0033200126746
41.530000000002,221.188818209075,-187.703027586369,-33.4815084306161
41.540000000002,221.744194272408,-186.773397169895,-34.9581964203982
41.5500000000021,222.290329635241,-185.835923333286,-36.4332955177904
41.5600000000021,222.827490769484,-184.890644334101,-37.9067960425195
41.5700000000021,223.356221911455,-183.937620134972,-39.3786917306405
41.5800000000021,223.877036879816,-182.976962492798,-40.8490604993594
41.5900000000021,224.389875983297,-182.00888896141,-42.3177679137576
41.6000000000021,224.892759037637,-181.034610225966,-43.7848112840644
41.6100000000021,225.386576635245,-180.054597246709,-45.2520325488426
41.6200000000021,225.871309441854,-179.068806257951,-46.718477963914
41.6300000000021,226.347117063468,-178.077131119692,-48.1841144686079
41.6400000000021,226.814170199027,-177.079271196967,-49.648887992193
41.6500000000021,227.272648654876,-176.074919133262,-51.1129740598415
41.6600000000021,227.722772929829,-175.063711425799,-52.576471411786
41.6700000000021,228.160020713611,-174.03356507697,-54.0327655424999
41.6800000000021,228.584965625432,-172.983623618639,-55.4790962013718
41.6900000000021,229.009626038582,-171.9477638426,-56.9335094903534
41.7000000000021,229.424991377017,-170.905952217354,-58.3854762304326
41.7100000000021,229.830766952008,-169.857943018886,-59.8349825728761
41.7200000000021,230.226721011358,-168.803345312196,-61.2819076676485
41.7300000000021,230.612786134865,-167.741764708329,-62.7262224468406
41.7400000000021,230.98913441328,-166.67280124445,-64.1680002884781
41.7500000000021,231.356819410662,-165.596761748027,-65.6074655104977
41.7600000000021,231.716855762661,-164.512988349702,-67.0446401046909
41.7700000000021,232.066219568375,-163.420580521118,-68.4784296823948
41.7800000000021,232.405870687591,-162.321550193539,-69.9090734763041
41.7900000000021,232.736001699164,-161.216192292163,-71.3367495309258
41.8000000000021,233.056899973209,-160.104621363566,-72.7616069830683
41.8100000000021,233.36870568352,-158.986869744609,-74.1837934800593
41.8200000000021,233.671579840759,-157.862880638288,-75.6034852310405
41.8300000000021,233.966668025308,-156.732815364652,-77.0201243669943
41.8400000000021,234.254900640973,-155.596774146088,-78.4334016776245
41.8500000000021,234.531622107828,-154.454327958908,-79.8445986235352
41.8600000000021,234.798271645067,-153.305391429537,-81.2522889368283
41.8700000000021,235.054905087261,-152.150085224956,-82.6564208155467
41.8800000000022,235.301632711716,-150.988469662461,-84.0569973344307
41.8900000000022,235.53882134751,-149.820666129652,-85.4540953538929
41.9000000000022,235.766950762629,-148.646785102663,-86.8478117422022
41.9100000000022,235.986454770103,-147.466802287782,-88.2382976088447
41.9200000000022,236.196687005698,-146.28178192414,-89.6255385146483
41.9300000000022,236.397575819098,-145.092170505806,-91.0097461000792
41.9400000000022,236.589931213926,-143.897518321806,-92.3910674955397
41.9500000000022,236.773916630466,-142.69770758058,-93.7696279363298
41.9600000000022,236.949279224537,-141.49240573037,-95.1456188487298
41.9700000000022,237.11605034429,-140.281303792217,-96.5191826558409
41.9800000000022,237.274242005494,-139.064123426086,-97.8903881134363
41.9900000000022,237.412477199952,-137.835906211686,-99.2488991478968
42.0000000000022,237.524073201749,-136.595837177073,-100.587062561897
42.0100000000022,237.652102286342,-135.361741683832,-101.943382541514
42.0200000000022,237.771317512583,-134.122461396363,-103.295693038452
42.0300000000022,237.881320808271,-132.877844306561,-104.643667980214
42.0400000000022,237.981655974456,-131.627766901365,-105.987058495527
42.0500000000022,238.07192248631,-130.372061859951,-107.32569019935
42.0600000000022,238.15187245174,-129.110662787879,-108.659479440837
42.0700000000022,238.222686703495,-127.843433181168,-109.988722620358
42.0800000000022,238.285257968897,-126.570085657557,-111.313616414388
42.0900000000022,238.334708938898,-125.29196350437,-112.63293927804
42.1000000000022,238.374423059801,-124.009164355221,-113.94752229803
42.1100000000022,238.404846967605,-122.721854303315,-115.257536852054
42.1200000000022,238.426261129161,-121.430116242788,-116.563183198654
42.1300000000022,238.438828307454,-120.133959214203,-117.86458474522
42.1400000000022,238.44258051838,-118.833310961769,-119.161846169641
42.1500000000022,238.437702512771,-117.52811264612,-120.454888191024
42.1600000000022,238.424807422321,-116.218036744326,-121.74314360085
42.1700000000022,238.401802197491,-114.90307537973,-123.026754485989
42.1800000000022,238.368575950483,-113.583533070144,-124.305126923679
42.1900000000022,238.325030913312,-112.259526633129,-125.578686246336
42.2000000000023,238.271241524815,-110.931182826879,-126.848072516256
42.2100000000023,238.207555639274,-109.598805159838,-128.11236302841
42.2200000000023,238.134275810763,-108.262535012715,-129.372022212443
42.2300000000023,238.051247011329,-106.922778867485,-130.627076606182
42.2400000000023,237.958978417633,-105.579705368963,-131.876262352293
42.2500000000023,237.860299011553,-104.231394111109,-133.120224277439
42.2600000000023,237.753679236087,-102.878888752683,-134.35921147128
42.2700000000023,237.638882908229,-101.522202997262,-135.593510018633
42.2800000000023,237.515552457022,-100.161382645358,-136.823397019231
42.2900000000023,237.383327550814,-98.7964973721278,-138.049054887496
42.3000000000023,237.241944981618,-97.4275799926094,-139.270606148523
42.3100000000023,237.079550198133,-96.0553941376563,-140.48284671847
42.3200000000023,236.881986393918,-94.6825356849812,-141.676436294114
42.3300000000023,236.710023841195,-93.3046585664787,-142.879472884178
42.3400000000023,236.529648479276,-91.9231730553638,-144.076835671775
42.3500000000023,236.34032182358,-90.5379995261746,-145.268313563152
42.3600000000023,236.141388119108,-89.1491130624034,-146.453734423463
42.3700000000023,235.932197099906,-87.7565816826964,-147.633009853781
42.3800000000023,235.712362135228,-86.3605238597076,-148.806155584658
42.3900000000023,235.481494508816,-84.9612465842142,-149.973502455958
42.4000000000023,235.239015577985,-83.5592232028615,-151.135620893156
42.4100000000023,234.986788081591,-82.1538682127754,-152.290649190839
42.4200000000023,234.725106647778,-80.7455232144816,-153.439111166198
42.4300000000023,234.454448773705,-79.3342416664788,-154.581145248867
42.4400000000023,234.175113044237,-77.9200761928889,-155.716981164339
42.4500000000023,233.887092028187,-76.5030234586184,-156.846796289067
42.4600000000023,233.590265572635,-75.0830617576359,-157.970698619625
42.4700000000023,233.284789918234,-73.6605214094632,-159.088889622166
42.4800000000023,232.971006988301,-72.2364766831684,-160.201756202533
42.4900000000023,232.646943266168,-70.8087555137626,-161.307935216659
42.5000000000023,232.313104092008,-69.3783054711405,-162.40711036295
42.5100000000023,231.96957117123,-67.9451278779997,-163.49922391487
42.5200000000023,231.616590228025,-66.5092323145378,-164.584357136804
42.5300000000024,231.254440093206,-65.070720726601,-165.662722484933
42.5400000000024,230.883392411574,-63.6296664805025,-166.734629864401
42.5500000000024,230.503878010696,-62.1862618060853,-167.800404643165
42.5600000000024,230.116084372607,-60.7415188985438,-168.860031677098
42.5700000000024,229.718788342712,-59.2952008831749,-169.913959065238
42.5800000000024,229.312751185333,-57.8473481643249,-170.962075713194
42.5900000000024,228.897919919323,-56.3977282160955,-172.004381986102
42.6000000000024,228.474228198475,-54.9460518746936,-173.040749880038
42.6100000000024,228.041675411883,-53.4920104840408,-174.070935327264
42.6200000000024,227.600156928326,-52.0353676411012,-175.094837395195
42.6300000000024,227.144624523863,-50.5739639237834,-176.106119427899
42.6400000000024,226.66351749827,-49.1033796097773,-177.089113148254
42.6500000000024,226.195158567459,-47.6392932624747,-178.090685175167
42.6600000000024,225.71822122113,-46.174267029675,-179.085485680655
42.6700000000024,225.232333941465,-44.7082468727322,-180.073109427809
42.6800000000024,224.737135412525,-43.2410603003697,-181.053164909931
42.6900000000024,224.232328340562,-41.7723288261673,-182.025268237843
42.7000000000024,223.717780190413,-40.3017889232138,-182.989195297539
42.7100000000024,223.194111008818,-38.8291530836304,-183.944851278747
42.7200000000024,222.663201810944,-37.3541710366132,-184.892517243285
42.7300000000024,222.120492457659,-35.8769452368624,-185.832609257053
42.7400000000024,221.568697019514,-34.3985590149753,-186.764952848539
42.7500000000024,221.008259512351,-32.9191355119329,-187.689918279829
42.7600000000024,220.439416684814,-31.4386864390725,-188.607782847078
42.7700000000024,219.862210865787,-29.9571499878859,-189.518699902413
42.7800000000024,219.276607504978,-28.4744185915342,-190.42272749028
42.7900000000024,218.682589680022,-26.9908751013959,-191.320171764475
42.8000000000024,218.080725915248,-25.5079326326901,-192.211841290393
42.8100000000024,217.469923022612,-24.0223360607639,-193.094121616036
42.8200000000024,216.84988043921,-22.536015161484,-193.96813181525
42.8300000000024,216.220596785324,-21.0490291004894,-194.833864026955
42.8400000000024,215.582229902331,-19.5614109502362,-195.691483921367
42.8500000000024,214.935087455856,-18.0732056158928,-196.541314708004
42.8600000000025,214.279538989345,-16.5843922300013,-197.383778390445
42.8700000000025,213.61563735395,-15.0950304058983,-198.219411976322
42.8800000000025,212.942502376015,-13.6055243057154,-199.047744450054
42.8900000000025,212.262554872064,-12.1159127734471,-199.86738642733
42.9000000000025,211.574854636079,-10.6260109756118,-200.679662917017
42.9100000000025,210.879397773681,-9.13557482309924,-201.484752207084
42.9200000000025,210.17608803636,-7.64424965447596,-202.282795186789
42.9300000000025,209.464798771219,-6.1517408696532,-203.073919646479
42.9400000000025,208.745400861352,-4.6578197008984,-203.858239376542
42.9500000000025,208.01449256545,-3.16358032039776,-204.631207126243
42.9600000000025,207.258164937338,-1.67631679224289,-205.370302937771
42.9700000000025,206.514607280711,-0.18271334351061,-206.128424647806
42.9800000000025,205.763286433083,1.31045228814464,-206.878685858941
42.9900000000025,205.003780472507,2.8031161104336,-207.620748371212
43.0000000000025,204.235680855464,4.29528792632028,-208.354252041065
43.0100000000025,203.458696160608,5.78707922884725,-209.078911225724
43.0200000000025,202.672715807137,7.27855129125654,-209.794605220226
43.0300000000025,201.877984666066,8.76983702269851,-210.501710853286
43.0400000000025,201.075196071884,10.2614359236419,-211.20224474247
43.0500000000025,200.263094255712,11.7524278935466,-211.891567490194
43.0600000000025,199.44300126524,13.2426689093357,-212.571825296126
43.0700000000025,198.615381403988,14.7321669190792,-213.243467890645
43.0800000000025,197.780424049362,16.2208889099957,-213.90688218412
43.0900000000025,196.938198973987,17.7089254002005,-214.56231836729
43.1000000000025,196.0886783407,19.1963805741158,-215.209915105385
43.1100000000025,195.231778565386,20.6832524949019,-215.849936278836
43.1200000000025,194.367323334729,22.1688021979638,-216.483888432376
43.1300000000025,193.495192901585,23.6546109125657,-217.107626876054
43.1400000000025,192.61493923684,25.1392467686462,-217.721930200046
43.1500000000025,191.726598889652,26.6226100620381,-218.326660165391
43.1600000000025,190.830234428921,28.104676023899,-218.921859393448
43.1700000000025,189.926269329371,29.5854324739608,-219.507761171253
43.1800000000026,189.015136468401,31.0648600384378,-220.084804885395
43.1900000000026,188.097204184348,32.5428705885922,-220.653597538273
43.2000000000026,187.172117075463,34.0183146566753,-221.215706500458
43.2100000000026,186.23969601764,35.4933901125398,-221.770121843667
43.2200000000026,185.299911345055,36.9673622206579,-222.317440124897
43.2300000000026,184.352628104836,38.4404261063065,-222.857462464368
43.2400000000026,183.397799714952,39.912799326508,-223.389821282854
43.2500000000026,182.43550185455,41.3847605617634,-223.914095646377
43.2600000000026,181.465882689325,42.8565630633093,-224.429904663816
43.2700000000026,180.48831324001,44.3273647188602,-224.932823239804
43.2800000000026,179.497182501573,45.7793243301197,-225.381836724195
43.2900000000026,178.509644656749,47.2473100321114,-225.866816486797
43.3000000000026,177.51533568407,48.7141866493124,-226.343840636319
43.3100000000026,176.513720618626,50.1791757610615,-226.812351228567
43.3200000000026,175.504479830119,51.6421989735949,-227.271674140134
43.3300000000026,174.487327183159,53.1029901990943,-227.721203713566
43.3400000000026,173.462173535732,54.5611618162078,-228.160512498651
43.3500000000026,172.429305659838,56.016443060608,-228.589210582124
43.3600000000026,171.389596744964,57.4689282985041,-229.007903117985
43.3700000000026,170.342435713883,58.9187258798474,-229.41609512598
43.3800000000026,169.288555422176,60.3659168763038,-229.814854234642
43.3900000000026,168.228258616376,61.8106379584094,-230.204750589817
43.4000000000026,167.16161173872,63.2529768308132,-230.586165040106
43.4100000000026,166.088312792279,64.6930976732463,-230.959263943274
43.4200000000026,165.008249822324,66.1310741216725,-231.324095673181
43.4300000000026,163.921361789487,67.5668863368339,-231.680719236711
43.4400000000026,162.82779378598,68.9988077442472,-232.030922937351
43.4500000000026,161.727126293104,70.4293177455628,-232.369103193859
43.4600000000026,160.619224273173,71.8566029480783,-232.697367616344
43.4700000000026,159.504333680982,73.2806256527052,-233.015719321944
43.4800000000026,158.383353357516,74.701333094429,-233.324403957885
43.4900000000026,157.256192793437,76.1189115593808,-233.623880860252
43.5000000000026,156.123121287816,77.5335291139045,-233.91467141238
43.5100000000027,154.984468421276,78.9453689581998,-234.197315563901
43.5200000000027,153.841905663876,80.3543367528359,-234.471791945769
43.5300000000027,152.691729020199,81.7606780022073,-234.735262894389
43.5400000000027,151.535506436845,83.1641570514408,-234.989398343036
43.5500000000027,150.372953759559,84.5648657986808,-235.23423375812
43.5600000000027,149.203856596652,85.9628906770216,-235.469980971273
43.5700000000027,148.028156020275,87.3583120186983,-235.696746015698
43.5800000000027,146.845819997471,88.7512467935392,-235.914720491743
43.5900000000027,145.656899437285,90.1410976226258,-236.123574680019
43.6000000000027,144.461499732884,91.5098259026414,-236.306548941424
43.6100000000027,143.264108983615,92.8920344162643,-236.497885802996
43.6200000000027,142.061114327402,94.2701027859205,-236.679560971286
43.6300000000027,140.852339290282,95.6437649451969,-236.851331277743
43.6400000000027,139.637538763582,97.0129426095589,-237.012964459922
43.6500000000027,138.416597597796,98.3776014705173,-237.164403621008
43.6600000000027,137.189537205828,99.7378424889339,-237.305791062049
43.6700000000027,135.956490213457,101.093825386811,-237.437416549225
43.6800000000027,134.720239541097,102.445821709768,-237.561848148035
43.6900000000027,133.47658552384,103.793979257433,-237.675333343491
43.7000000000027,132.227588742423,105.137656233312,-237.778847513853
43.7100000000027,130.973589663491,106.4769599805,-237.872744185197
43.7200000000027,129.714759529248,107.812043432132,-237.957322584397
43.7300000000027,128.451015642378,109.143037826875,-238.032787902573
43.7400000000027,127.182268853454,110.470051194073,-238.099261101473
43.7500000000027,125.908428213506,111.793176869007,-238.156816973505
43.7600000000027,124.630237442708,113.11239480285,-238.206173254939
43.7700000000027,123.346154462461,114.426844915178,-238.245528020001
43.7800000000027,122.057007530318,115.736162751234,-238.274769147145
43.7900000000027,120.762971845484,117.040340114261,-238.293944037326
43.8000000000027,119.46436766736,118.339495202502,-238.303237904261
43.8100000000027,118.161637809361,119.633862635082,-238.302951587227
43.8200000000027,116.855135832455,120.92375553921,-238.293515733714
43.8300000000027,115.545043666093,122.209465468348,-238.275361435179
43.8400000000028,114.227961246904,123.491493079264,-238.248579367302
43.8500000000028,112.907586030991,124.767865374864,-238.211767619757
43.8600000000028,111.582306021651,126.039518263898,-238.165986648974
43.8700000000028,110.252046558318,127.307090004125,-238.111370773859
43.8800000000028,108.916783668533,128.571026524321,-238.04801482379
43.8900000000028,107.576636659784,129.830421738097,-237.97609385683
43.9000000000028,106.231665528289,131.085755471699,-237.895612157437
43.9100000000028,104.88194991724,132.337174594765,-237.806571219644
43.9200000000028,103.545619785006,133.56413600778,-237.678702732135
43.9300000000028,102.192946214352,134.804796811938,-237.568777273662
43.9400000000028,100.835518974646,136.040493317996,-237.450374138249
43.9500000000028,99.4736851936795,137.270340220441,-237.322376813073
43.9600000000028,98.1075104176832,138.494014182255,-237.184383901391
43.9700000000028,96.7372489809937,139.711132477099,-237.036121304022
43.9800000000028,95.3632408937199,140.921727878546,-236.877500080795
43.9900000000028,93.9859101970253,142.126109686191,-236.708677281506
44.0000000000028,92.6058635624505,143.324747258233,-236.531667713007
44.0100000000028,91.2229671432119,144.518131881421,-236.343608930974
44.0200000000028,89.8364773776916,145.705440206767,-236.14563018453
44.0300000000028,88.4465424613234,146.886831028753,-235.938214486258
44.0400000000028,87.0532469290142,148.062430353524,-235.721640558893
44.0500000000028,85.6565406346099,149.232368222524,-235.496139894144
44.0600000000028,84.2563900948168,150.396742321957,-235.261831603627
44.0700000000028,82.8527824805136,151.55562832907,-235.018776031926
44.0800000000028,81.4470802357858,152.710134448597,-234.766961071232
44.0900000000028,80.0375641172579,153.857750966441,-234.504978680174
44.1000000000028,78.6248634026321,154.998601664641,-234.233006091956
44.1100000000028,77.2091698861943,156.132615859644,-233.951151993859
44.1200000000028,75.7906774348283,157.259923247222,-233.659748405757
44.1300000000028,74.3696250926185,158.380754691451,-233.359270677883
44.1400000000028,72.9462953056759,159.495437459067,-233.050261667642
44.1500000000028,71.5208418882562,160.604382417806,-232.733210698284
44.1600000000029,70.0937113489564,161.708165548913,-232.40814700181
44.1700000000029,68.6628465766614,162.805243720804,-232.072064216254
44.1800000000029,67.229156944415,163.896329165575,-231.726159633058
44.1900000000029,65.7925741309739,164.981492789873,-231.3706220206
44.2000000000029,64.3529606649373,166.060759797992,-231.005678834846
44.2100000000029,62.9102756305677,167.134180178136,-230.631626453683
44.2200000000029,61.4644698976319,168.20184639702,-230.248776571422
44.2300000000029,60.0156213875658,169.263891511323,-229.857426590847
44.2400000000029,58.5734529908621,170.292701304897,-229.454790834564
44.2500000000029,57.1233751572142,171.338215965539,-229.048076142997
44.2600000000029,55.6706284804254,172.379248906268,-228.632058305135
44.2700000000029,54.2158071680454,173.413399106703,-228.205949455576
44.2800000000029,52.758894196353,174.440184875002,-227.769673067454
44.2900000000029,51.299877949057,175.45921953579,-227.323362298457
44.3000000000029,49.8388029992858,176.470389767464,-226.867369265479
44.3100000000029,48.3758053590522,177.473684337093,-226.402197015339
44.3200000000029,46.913155839623,178.469665447106,-225.930014917251
44.3300000000029,45.4471879722473,179.458217639569,-225.448731107492
44.3400000000029,43.9793638078667,180.439118036754,-224.957995255326
44.3500000000029,42.5100191810468,181.412696367519,-224.458044023926
44.3600000000029,41.039190333525,182.37921812792,-223.949086610012
44.3700000000029,39.5669088870676,183.338852042481,-223.431132493124
44.3800000000029,38.0930276860647,184.2917366911,-222.904308174157
44.3900000000029,36.6174370395767,185.237945676897,-222.368680898805
44.4000000000029,35.140926925481,186.179058298655,-221.824957875127
44.4100000000029,33.6621636481182,187.111430537903,-221.271967787862
44.4200000000029,32.1819378796939,188.035570466641,-220.709616345377
44.4300000000029,30.7007038433449,188.951623419661,-220.138075645057
44.4400000000029,29.218749337151,189.859729386765,-219.557668970322
44.4500000000029,27.7361026742751,190.760106548804,-218.968617295862
44.4600000000029,26.2529712841575,191.653092129196,-218.371287428018
44.4700000000029,24.7694431582124,192.539060809568,-217.766016109108
44.4800000000029,23.2842674827427,193.418794242722,-217.152959469383
44.490000000003,21.7987036760292,194.29015806188,-216.530235777343
44.500000000003,20.3122753652529,195.154439861081,-215.898721492808
44.510000000003,18.8247287726373,196.011922892508,-215.258506538926
44.520000000003,17.3359618870106,196.862719267829,-214.609648096539
44.530000000003,15.8457762239328,197.706882275361,-213.95224677149
44.540000000003,14.3539977678853,198.544441541212,-213.286466816381
44.550000000003,12.8606974331869,199.375444381869,-212.612479029056
44.560000000003,11.3807874915606,200.165279111614,-211.92375284281
44.570000000003,9.89168262536255,200.973021415116,-211.233514049189
44.580000000003,8.400422435062,201.777229682573,-210.535928525102
44.590000000003,6.90873379459722,202.573218006946,-209.829857454477
44.600000000003,5.41662653870678,203.36066265291,-209.115129746362
44.610000000003,3.92422531371173,204.139336649858,-208.39163462418
44.620000000003,2.43170378662061,204.909144525142,-207.65939876887
44.630000000003,0.939250646575518,205.670125235641,-206.91864398594
44.640000000003,-0.552909737405738,206.425566543122,-206.170640853048
44.650000000003,-2.04462473809564,207.170454682673,-205.413610335908
44.660000000003,-3.53595538420959,207.906037988093,-204.648021666279
44.670000000003,-5.02686088219573,208.633113373696,-203.874308209287
44.680000000003,-6.51733491073836,209.352054735801,-203.092685555095
44.690000000003,-8.00746649657347,210.063159498966,-202.303272226625
44.700000000003,-9.4973855296332,210.766623750042,-201.506129901091
44.710000000003,-10.9872525598298,211.462549454408,-200.701288469873
44.720000000003,-12.4765193885601,212.151959442675,-199.888649774965
44.730000000003,-13.9659754354704,212.832276914363,-199.068196004934
44.740000000003,-15.4549190447495,213.503252643082,-198.239530693198
44.750000000003,-16.9430729903219,214.164971310257,-197.402688887913
44.760000000003,-18.4302876018116,214.817521207614,-196.55784506877
44.770000000003,-19.9164131566176,215.461146473786,-195.70525793797
44.780000000003,-21.4013300120219,216.096200837909,-194.845223262802
44.790000000003,-22.8850955680371,216.723086811238,-193.977930812331
44.800000000003,-24.3679370238559,217.342290900704,-193.103894288918
44.810000000003,-25.8502582512199,217.953103436372,-192.222032220662
44.8200000000031,-27.3319947102779,218.556208011411,-191.332650634335
44.8300000000031,-28.8133090034337,219.151786086416,-190.435937578617
44.8400000000031,-30.2943985404702,219.739879473446,-189.53180897513
44.8500000000031,-31.7753593698233,220.320468916027,-188.620204749201
44.8600000000031,-33.2561929823505,220.893477424808,-187.701056678247
44.8700000000031,-34.7369196799396,221.458859378179,-186.774355931119
44.8800000000031,-36.1985753246807,221.980255387047,-185.829599384144
44.8900000000031,-37.6696416225619,222.517938464922,-184.886175399876
44.9000000000031,-39.1427325135085,223.05421220507,-183.937534955581
44.9100000000031,-40.6143969369166,223.581828903099,-182.981496717666
44.9200000000031,-42.0844712941681,224.100279508174,-182.017952768568
44.9300000000031,-43.5527892404808,224.609082907197,-181.046814949762
44.9400000000031,-45.019183972278,225.107941629117,-180.068108598463
44.9500000000031,-46.4835567211386,225.596758355708,-179.081926132307
44.9600000000031,-47.9471413389831,226.076580886146,-178.089705878032
44.9700000000031,-49.409788989252,226.545905804178,-177.089664587038
44.9800000000031,-50.8710373695154,227.005403576337,-176.082223863883
44.9900000000031,-52.3303248738061,227.455676339174,-175.067831640241
45.0000000000031,-53.7875961779066,227.897226955448,-174.046627053315
45.0100000000031,-55.243008121203,228.330407528318,-173.01870101043
45.0200000000031,-56.696548545454,228.755283738759,-171.984072101156
45.0300000000031,-58.1479395545537,229.171934619023,-170.942695984888
45.0400000000031,-59.5965227413786,229.580954673542,-169.894452938762
45.0500000000031,-61.0431214316087,229.979760297809,-168.839225906486
45.0600000000031,-62.4870917379061,230.368554382844,-167.776821353705
45.0700000000031,-63.9283295222393,230.74763460899,-166.707133289634
45.0800000000031,-65.3666847239775,231.117227061592,-165.630444180992
45.0900000000031,-66.8020798459346,231.477773082146,-164.546980628211
45.1000000000031,-68.2345301871723,231.82988881206,-163.457037115305
45.1100000000031,-69.6642097303246,232.173985873398,-162.360764775776
45.1200000000031,-71.0924942464164,232.510944330971,-161.258323451419
45.1300000000031,-72.5178509683566,232.837137673285,-160.149011178079
45.1400000000032,-73.9405679147709,233.153406652332,-159.033106852235
45.1500000000032,-75.3611555753708,233.460255420771,-157.910481183943
45.1600000000032,-76.7796891439743,233.757841452989,-156.781136130391
45.1700000000032,-78.1962250526125,234.046343569096,-155.645311417174
45.1800000000032,-79.6107845281835,234.325988789005,-154.50309742352
45.1900000000032,-81.023339224251,234.596973099284,-153.354601312017
45.2000000000032,-82.4119679780133,234.849312191968,-152.202269758606
45.2100000000032,-83.8102318230338,235.101365887863,-151.044035529996
45.2200000000032,-85.2111194135197,235.346397802173,-149.87921424448
45.2300000000032,-86.6088321982872,235.58108666439,-148.70822809594
45.2400000000032,-88.0030973306689,235.805159574973,-147.530933350176
45.2500000000032,-89.3936049493393,236.018603062059,-146.347325156865
45.2600000000032,-90.7800516799173,236.221655938565,-145.157696567089
45.2700000000032,-92.162155440062,236.414771593955,-143.962161513572
45.2800000000032,-93.5403167547533,236.5993679021,-142.761333316388
45.2900000000032,-94.9137925399579,236.775588759961,-141.554801425853
45.3000000000032,-96.2828073889754,236.941843695714,-140.342398048504
45.3100000000032,-97.6477557248723,237.098354178941,-139.12437817043
45.3200000000032,-99.0089461527954,237.245452587768,-137.900821460829
45.3300000000032,-100.366548344943,237.383327470041,-136.671758413598
45.3400000000032,-101.720688631396,237.512097476775,-135.437205947186
45.3500000000032,-103.071423559764,237.631838218317,-134.197184307533
45.3600000000032,-104.419626710711,237.74392151383,-132.952616139187
45.3700000000032,-105.762936726478,237.846364386421,-131.702386739052
45.3800000000032,-107.101255165742,237.938469047218,-130.446501390824
45.3900000000032,-108.434809139185,238.020511567439,-129.185356274253
45.4000000000032,-109.763644964267,238.092614192327,-127.919179647645
45.4100000000032,-111.087892525791,238.155101672535,-126.648184986888
45.4200000000032,-112.407775158252,238.208384756751,-125.372569310683
45.4300000000032,-113.723577439673,238.252863352628,-124.09245153937
45.4400000000032,-115.034920536505,238.28820174884,-122.806890260768
45.4500000000032,-116.341659987595,238.313903165303,-121.517021630618
45.4600000000032,-117.644055854349,238.330703644179,-120.222696171957
45.4700000000033,-118.942118620674,238.338706378006,-118.923531282644
45.4800000000033,-120.236009156743,238.338012644451,-117.619427445809
45.4900000000033,-121.525819149659,238.328770784338,-116.31029513397
45.5000000000033,-122.811665547967,238.31110157193,-114.996091662511
45.5100000000033,-124.093620868448,238.285100415584,-113.676808322377
45.5200000000033,-125.361164829102,238.226780845193,-112.354950376586
45.5300000000033,-126.630136578171,238.172247644614,-111.029210183877
45.5400000000033,-127.897566948643,238.116685108392,-109.698679576281
45.5500000000033,-129.159581353577,238.051583305074,-108.363914598236
45.5600000000033,-130.41636214654,237.976543648596,-107.024867154687
45.5700000000033,-131.668574978927,237.891233878872,-105.681552955089
45.5800000000033,-132.914754228003,237.795691261884,-104.334158011377
