"Time [ms]","Current(PhaseA) [A]","Current(PhaseB) [A]","Current(PhaseC) [A]"
39.3000000000014,-14.5981295123409,-11.2556759047973,23.7692230502314
39.3100000000014,-14.4574504239614,-11.3907137807459,23.7779869154858
39.3200000000014,-14.3157377049256,-11.5260625172652,23.7860861611415
39.3300000000014,-14.1728936924669,-11.66173237583,23.7930164803247
39.3400000000014,-14.0287762979267,-11.7975198380497,23.7981456128917
39.3500000000014,-13.8830489236405,-11.9324428798433,23.8015651374747
39.3600000000014,-13.7358306010338,-12.0663724568245,23.8040108512859
39.3700000000014,-13.587258142153,-12.1990266363287,23.805812312555
39.3800000000014,-13.4374928861768,-12.3298744751519,23.8073976481571
39.3900000000014,-13.286904998879,-12.4584581674539,23.8091681417865
39.4000000000014,-13.1359834360174,-12.5843816062936,23.811345578773
39.4100000000014,-12.9852577659201,-12.7073126037885,23.8139819681588
