"Time [ms]","InducedVoltage(PhaseA) [V] - a='0mm' b='0.79'","InducedVoltage(PhaseA) [V] - a='5mm' b='0.79'","InducedVoltage(PhaseA) [V] - a='10mm' b='0.79'","InducedVoltage(PhaseA) [V] - a='15mm' b='0.79'","InducedVoltage(PhaseA) [V] - a='20mm' b='0.79'","InducedVoltage(PhaseA) [V] - a='25mm' b='0.79'","InducedVoltage(PhaseA) [V] - a='30mm' b='0.79'","InducedVoltage(PhaseA) [V] - a='35mm' b='0.79'","InducedVoltage(PhaseA) [V] - a='40mm' b='0.79'","InducedVoltage(PhaseA) [V] - a='45mm' b='0.79'","InducedVoltage(PhaseA) [V] - a='50mm' b='0.79'","InducedVoltage(PhaseA) [V] - a='55mm' b='0.79'","InducedVoltage(PhaseA) [V] - a='60mm' b='0.79'","InducedVoltage(PhaseA) [V] - a='65mm' b='0.79'","InducedVoltage(PhaseA) [V] - a='70mm' b='0.79'","InducedVoltage(PhaseA) [V] - a='60mm' b='0.7'"
22.7099999999992,,,,,,,,,,,,,,,,206.134807362112
22.7199999999992,,,,,,,,,,,,,,,,205.760940376562
22.7299999999992,,,,,,,,,,,,,,,,205.383155070888
22.7399999999992,,,,,,,,,,,,,,,,205.010950948185
22.7499999999992,,,,,,,,,,,,,,,,205.082251764409
22.7599999999992,,,,,,,,,,,,,,,,205.937095817086
22.7699999999992,,,,,,,,,,,,,,,,205.938392200577
22.7799999999992,,,,,,,,,,,,,,,,205.450653074741
22.7899999999992,,,,,,,,,,,,,,,,204.86761997649
22.7999999999992,,,,,,,,,,,,,,,,204.223783028853
22.7999999999999,229.442277657445,229.138634880052,228.352146535257,228.793454575701,227.869462635129,226.813699147931,225.721134425083,224.727514955455,223.490752372063,221.519547051015,220.035190119974,216.905200451594,212.97441135927,209.751137959928,202.231077508444,
22.8099999999992,,,,,,,,,,,,,,,,203.452243417634
22.8199999999992,,,,,,,,,,,,,,,,202.96015156039
22.8299999999992,,,,,,,,,,,,,,,,203.30544760007
22.8399999999992,,,,,,,,,,,,,,,,202.606752940446
22.8499999999992,,,,,,,,,,,,,,,,201.773911718303
22.8599999999992,,,,,,,,,,,,,,,,201.106888115887
22.8699999999992,,,,,,,,,,,,,,,,201.318774244932
22.8799999999992,,,,,,,,,,,,,,,,200.908468951358
22.8899999999992,,,,,,,,,,,,,,,,200.454001651421
22.8999999999992,,,,,,,,,,,,,,,,200.190563136909
22.8999999999999,224.804517811516,224.381105352042,223.733617818933,224.076694098461,223.295778007459,222.413410278176,221.427500344352,220.128507742189,218.622309709583,217.154409624234,216.299899455737,213.646735577955,210.556753662083,205.976707412852,199.231192712859,
22.9099999999992,,,,,,,,,,,,,,,,199.998191673989
22.9199999999992,,,,,,,,,,,,,,,,199.651298931615
22.9299999999992,,,,,,,,,,,,,,,,199.185866931573
22.9399999999992,,,,,,,,,,,,,,,,198.835960612269
22.9499999999992,,,,,,,,,,,,,,,,198.375647675988
22.9599999999992,,,,,,,,,,,,,,,,197.917330153662
22.9699999999992,,,,,,,,,,,,,,,,197.591726540218
22.9799999999992,,,,,,,,,,,,,,,,196.904141269165
22.9899999999992,,,,,,,,,,,,,,,,196.693641858463
22.9999999999992,,,,,,,,,,,,,,,,196.598973016168
22.9999999999999,219.889104275465,219.804204556611,219.37595792854,219.57455101065,218.859068993202,218.158065753667,217.144017202398,215.798898993717,214.314105774196,212.652712389931,212.014060930888,210.434425178446,207.247997458813,202.742612627142,196.216601318768,
23.0099999999992,,,,,,,,,,,,,,,,197.725569521132
23.0199999999992,,,,,,,,,,,,,,,,197.35835728025
23.0299999999992,,,,,,,,,,,,,,,,195.97648212154
23.0399999999992,,,,,,,,,,,,,,,,194.926192999495
23.0499999999992,,,,,,,,,,,,,,,,195.229308218423
23.0599999999992,,,,,,,,,,,,,,,,195.386149768062
23.0699999999992,,,,,,,,,,,,,,,,195.299798919002
23.0799999999992,,,,,,,,,,,,,,,,194.855967220842
23.0899999999992,,,,,,,,,,,,,,,,193.703424211004
23.0999999999992,,,,,,,,,,,,,,,,192.764077755381
23.0999999999999,215.411591824073,215.30351610313,214.473171641658,215.006752410822,214.189789961346,213.23205067823,212.325375303072,211.38858908514,210.520147246585,209.267356283791,208.369379393084,205.708435002648,202.465364645339,199.26649867875,192.596138196274,
23.1099999999992,,,,,,,,,,,,,,,,192.15197516749
23.1199999999992,,,,,,,,,,,,,,,,191.876938081854
23.1299999999992,,,,,,,,,,,,,,,,191.574998468305
23.1399999999992,,,,,,,,,,,,,,,,190.952296190902
23.1499999999992,,,,,,,,,,,,,,,,189.983519125902
23.1599999999992,,,,,,,,,,,,,,,,188.670354404016
23.1699999999992,,,,,,,,,,,,,,,,188.175857882253
23.1799999999992,,,,,,,,,,,,,,,,187.978677900422
23.1899999999992,,,,,,,,,,,,,,,,188.039588849759
23.1999999999992,,,,,,,,,,,,,,,,187.124298621166
23.1999999999999,210.551237236883,210.159828834502,209.504463236391,209.80363671359,209.466531013706,208.983419826968,208.342371525654,207.547023030487,206.352776632019,204.471495381517,203.58249698369,200.713825103607,197.800497975332,194.081074460064,187.840622113096,
23.2099999999992,,,,,,,,,,,,,,,,186.798785360445
23.2199999999992,,,,,,,,,,,,,,,,186.439594274859
23.2299999999992,,,,,,,,,,,,,,,,185.932690597915
23.2399999999992,,,,,,,,,,,,,,,,185.314741804921
23.2499999999992,,,,,,,,,,,,,,,,183.645001530522
23.2599999999992,,,,,,,,,,,,,,,,182.280309613075
23.2699999999992,,,,,,,,,,,,,,,,182.172752565221
23.2799999999992,,,,,,,,,,,,,,,,181.83100240145
23.2899999999992,,,,,,,,,,,,,,,,181.273975745372
23.2999999999992,,,,,,,,,,,,,,,,180.616870199005
23.2999999999999,206.656400321907,206.634413284287,206.265531949901,206.757244223463,205.979152257431,205.025511423246,203.91210639838,202.640820388842,200.986942067803,199.295010100984,198.402534454784,196.365019560836,192.980933721356,188.559361426021,182.380757182466,
23.3099999999992,,,,,,,,,,,,,,,,180.067224558997
23.3199999999992,,,,,,,,,,,,,,,,179.379024962475
23.3299999999992,,,,,,,,,,,,,,,,178.671821949591
23.3399999999992,,,,,,,,,,,,,,,,178.139471935979
23.3499999999992,,,,,,,,,,,,,,,,177.683904334611
23.3599999999992,,,,,,,,,,,,,,,,176.641721592571
23.3699999999992,,,,,,,,,,,,,,,,175.413353638829
23.3799999999992,,,,,,,,,,,,,,,,174.649062993398
23.3899999999992,,,,,,,,,,,,,,,,173.886749508326
23.3999999999992,,,,,,,,,,,,,,,,173.295156208991
23.3999999999999,201.439027971574,200.779051582417,200.030350071549,200.436282409471,199.522055063679,198.68540836955,197.788601787849,196.764029070563,195.558294447736,194.097152190774,192.696822429521,189.924966915147,186.229196740511,182.0486238182,175.33518274347,
23.4099999999992,,,,,,,,,,,,,,,,173.192498481373
23.4199999999992,,,,,,,,,,,,,,,,172.913068042183
23.4299999999992,,,,,,,,,,,,,,,,172.495900940414
23.4399999999992,,,,,,,,,,,,,,,,171.797546751867
23.4499999999992,,,,,,,,,,,,,,,,170.903778712247
23.4599999999992,,,,,,,,,,,,,,,,169.929589663892
23.4699999999992,,,,,,,,,,,,,,,,168.139278390356
23.4799999999992,,,,,,,,,,,,,,,,167.165763436095
23.4899999999992,,,,,,,,,,,,,,,,166.994747783158
23.4999999999992,,,,,,,,,,,,,,,,166.491910871258
23.4999999999999,196.366842932725,195.702000020454,195.038064428254,195.530203729836,194.792257443143,193.810139154168,192.649332849309,191.277852684328,189.695874423232,187.772641893269,186.077060018854,183.246315291776,179.611889034447,175.419898573138,169.084713205558,
23.5099999999992,,,,,,,,,,,,,,,,165.6810928233
23.5199999999992,,,,,,,,,,,,,,,,164.564653854779
23.5299999999992,,,,,,,,,,,,,,,,164.009471687637
23.5399999999992,,,,,,,,,,,,,,,,163.202735882201
23.5499999999992,,,,,,,,,,,,,,,,162.357336278493
23.5599999999992,,,,,,,,,,,,,,,,161.634115482798
23.5699999999992,,,,,,,,,,,,,,,,160.999496525988
23.5799999999992,,,,,,,,,,,,,,,,159.993606266751
23.5899999999992,,,,,,,,,,,,,,,,159.015575230811
23.5999999999992,,,,,,,,,,,,,,,,158.154023376567
23.5999999999999,186.792762300343,186.292861442706,185.146512443426,185.457030324498,184.668761189443,183.782378793375,182.785355240254,181.597084039333,180.131615536224,178.415893858551,176.810951611938,174.324735238972,170.892816694057,167.181222266647,161.208478665663,
23.6099999999992,,,,,,,,,,,,,,,,157.257868058802
23.6199999999992,,,,,,,,,,,,,,,,156.52668676373
23.6299999999992,,,,,,,,,,,,,,,,156.081153827542
23.6399999999992,,,,,,,,,,,,,,,,155.381532103857
23.6499999999992,,,,,,,,,,,,,,,,154.60323248328
23.6599999999992,,,,,,,,,,,,,,,,153.913763572905
23.6699999999992,,,,,,,,,,,,,,,,153.353383051757
23.6799999999992,,,,,,,,,,,,,,,,152.677856735967
23.6899999999992,,,,,,,,,,,,,,,,150.521460535991
23.6999999999992,,,,,,,,,,,,,,,,149.230163531908
23.6999999999999,173.294066698033,173.285480341449,173.24558947262,173.615463659188,173.044892869262,172.381893370727,171.645932993243,170.714244742656,169.631614194488,168.322244543368,167.540146660075,164.998212330144,162.335928211332,158.848727282704,153.300320155889,
23.7099999999992,,,,,,,,,,,,,,,,149.032383295078
23.7199999999992,,,,,,,,,,,,,,,,148.443848755081
23.7299999999992,,,,,,,,,,,,,,,,147.544407186181
23.7399999999992,,,,,,,,,,,,,,,,146.498488727881
23.7499999999992,,,,,,,,,,,,,,,,146.152102080344
23.7599999999992,,,,,,,,,,,,,,,,144.983006523067
23.7699999999992,,,,,,,,,,,,,,,,143.858594970164
23.7799999999992,,,,,,,,,,,,,,,,142.901633459308
23.7899999999992,,,,,,,,,,,,,,,,142.098348779893
23.7999999999992,,,,,,,,,,,,,,,,141.347848096207
23.7999999999999,159.80499770355,160.061299181384,159.818292504815,160.007107926966,159.664610077828,160.392532194953,158.87908633842,158.386315911,157.638650258934,156.699467733313,155.551013823554,154.455424906599,151.838675783244,149.878438960491,144.472424674531,
23.8099999999992,,,,,,,,,,,,,,,,140.371142448104
23.8199999999992,,,,,,,,,,,,,,,,139.648829349862
23.8299999999992,,,,,,,,,,,,,,,,138.528849461084
23.8399999999992,,,,,,,,,,,,,,,,137.237271946977
23.8499999999992,,,,,,,,,,,,,,,,136.079002962866
23.8599999999992,,,,,,,,,,,,,,,,134.78806131075
23.8699999999992,,,,,,,,,,,,,,,,134.032967871381
23.8799999999992,,,,,,,,,,,,,,,,133.510962736968
23.8899999999992,,,,,,,,,,,,,,,,133.022635095753
23.8999999999992,,,,,,,,,,,,,,,,132.408324775696
23.8999999999999,145.766321131562,147.45194650704,146.156300107805,146.345591422744,146.215472027612,145.033290013323,147.027928396471,146.733495226565,146.219641422248,144.652972752121,144.517383997318,143.542923787214,141.937768411113,139.433201796063,135.685001301161,
23.9099999999992,,,,,,,,,,,,,,,,129.75968233695
23.9199999999992,,,,,,,,,,,,,,,,128.515904837379
23.9299999999992,,,,,,,,,,,,,,,,128.338662977262
23.9399999999992,,,,,,,,,,,,,,,,128.073541002083
23.9499999999992,,,,,,,,,,,,,,,,127.277496845313
23.9599999999992,,,,,,,,,,,,,,,,126.124768387442
23.9699999999992,,,,,,,,,,,,,,,,124.931095359004
23.9799999999992,,,,,,,,,,,,,,,,123.142812608368
23.9899999999992,,,,,,,,,,,,,,,,121.750401116244
23.9999999999992,,,,,,,,,,,,,,,,120.378396588616
23.9999999999999,133.218252912956,132.4518859908,133.637284059136,133.62247171787,134.479756292777,133.380826987493,132.105331346681,131.866222277623,131.702204463369,132.384153210124,132.65040804822,131.955902965512,130.739059788412,128.713743243035,124.951825207754,
24.0099999999992,,,,,,,,,,,,,,,,119.596886244827
24.0199999999992,,,,,,,,,,,,,,,,119.061241565627
24.0299999999992,,,,,,,,,,,,,,,,118.207613817223
24.0399999999992,,,,,,,,,,,,,,,,117.019104587751
24.0499999999992,,,,,,,,,,,,,,,,115.67364511661
24.0599999999992,,,,,,,,,,,,,,,,114.322417920093
24.0699999999992,,,,,,,,,,,,,,,,113.403248202998
24.0799999999992,,,,,,,,,,,,,,,,112.634022195662
24.0899999999992,,,,,,,,,,,,,,,,111.551016859313
24.0999999999992,,,,,,,,,,,,,,,,110.570037611479
24.0999999999999,121.711721385201,122.084044373184,121.986135755017,122.049889230382,121.029266159961,121.92353025116,121.76962685749,121.558623215685,121.364550975481,120.984542537114,121.159122998731,120.437622963752,120.103070722986,117.677987570949,114.943991796372,
24.1099999999992,,,,,,,,,,,,,,,,109.645579669848
24.1199999999992,,,,,,,,,,,,,,,,108.725445108565
24.1299999999992,,,,,,,,,,,,,,,,106.679364678497
24.1399999999992,,,,,,,,,,,,,,,,105.456946346644
24.1499999999992,,,,,,,,,,,,,,,,104.864971329038
24.1599999999992,,,,,,,,,,,,,,,,103.976700167224
24.1699999999992,,,,,,,,,,,,,,,,102.805068727763
24.1799999999992,,,,,,,,,,,,,,,,101.305452795619
24.1899999999992,,,,,,,,,,,,,,,,100.671578599182
24.1999999999992,,,,,,,,,,,,,,,,98.9753924084291
24.1999999999999,111.781771893623,112.089004204344,111.997745477363,112.129849086934,111.947731369544,111.762721852161,111.490139572814,111.119590061506,110.800828343552,110.343050341207,110.165255395918,109.3289929737,108.302514480312,106.765671086682,103.776918545928,
24.2099999999992,,,,,,,,,,,,,,,,97.393843034177
24.2199999999992,,,,,,,,,,,,,,,,96.0648709912804
24.2299999999992,,,,,,,,,,,,,,,,94.9609098803872
24.2399999999992,,,,,,,,,,,,,,,,94.7154176434373
24.2499999999992,,,,,,,,,,,,,,,,93.8431484130031
24.2599999999992,,,,,,,,,,,,,,,,92.502148949708
24.2699999999992,,,,,,,,,,,,,,,,91.0012024249507
24.2799999999992,,,,,,,,,,,,,,,,89.6534645737801
24.2899999999992,,,,,,,,,,,,,,,,88.6747977526858
24.2999999999992,,,,,,,,,,,,,,,,87.6571828041628
24.2999999999999,101.223912296033,101.489341807905,101.256106786185,101.385184304032,101.752155613968,100.939985338956,100.621641240484,100.082874265559,99.7725282677447,99.222761372213,98.685822326332,97.5665836711676,95.8570667888064,94.7778888089484,92.4734758788292,
24.3099999999992,,,,,,,,,,,,,,,,86.3730916989491
24.3199999999992,,,,,,,,,,,,,,,,84.9724141706698
24.3299999999992,,,,,,,,,,,,,,,,83.9832681584718
24.3399999999992,,,,,,,,,,,,,,,,83.0480755393825
24.3499999999992,,,,,,,,,,,,,,,,82.1190962568219
24.3599999999992,,,,,,,,,,,,,,,,81.4479606560337
24.3699999999992,,,,,,,,,,,,,,,,80.6016815610822
24.3799999999992,,,,,,,,,,,,,,,,79.5423638442982
24.3899999999992,,,,,,,,,,,,,,,,78.2239615420399
24.3999999999992,,,,,,,,,,,,,,,,77.0474294928325
24.3999999999999,90.9877837928308,91.0507675135802,90.7736126315722,90.9308079809257,90.1767212193849,90.3681717712912,89.9807023352606,89.4473001669738,89.0133280249633,88.2993519516945,87.271323669309,86.0741223105488,84.7156947018945,83.4956465593323,80.965776998258,
24.4099999999992,,,,,,,,,,,,,,,,76.3148974031902
24.4199999999992,,,,,,,,,,,,,,,,74.7451362478557
24.4299999999992,,,,,,,,,,,,,,,,73.1020794699388
24.4399999999992,,,,,,,,,,,,,,,,71.6991049960758
24.4499999999992,,,,,,,,,,,,,,,,70.1645790125549
24.4599999999992,,,,,,,,,,,,,,,,70.288313869532
24.4699999999992,,,,,,,,,,,,,,,,69.3914039177235
24.4799999999992,,,,,,,,,,,,,,,,67.9797902858492
24.4899999999992,,,,,,,,,,,,,,,,66.3681650560244
24.4999999999992,,,,,,,,,,,,,,,,64.7332459397632
24.4999999999999,78.4665601757456,78.4305436936877,79.0743502809649,78.3844413155976,79.1012570728566,77.8579360687492,77.4867665786505,76.978939948944,76.5001851026209,75.8755187477045,74.8901352751768,74.1272853589425,72.9214293456887,71.7888763994484,69.131946120829,
24.5099999999992,,,,,,,,,,,,,,,,63.7101600836076
24.5199999999992,,,,,,,,,,,,,,,,62.8436039322167
24.5299999999992,,,,,,,,,,,,,,,,61.3685539556985
24.5399999999992,,,,,,,,,,,,,,,,60.0704599853452
24.5499999999992,,,,,,,,,,,,,,,,59.0036436092345
24.5599999999992,,,,,,,,,,,,,,,,58.1423260613778
24.5699999999992,,,,,,,,,,,,,,,,57.6407440928739
24.5799999999992,,,,,,,,,,,,,,,,56.8562381848381
24.5899999999992,,,,,,,,,,,,,,,,55.8146996265552
24.5999999999992,,,,,,,,,,,,,,,,54.4864150211211
24.5999999999999,62.9391255866435,63.1778081188922,62.2060755842108,63.3300558465338,62.4034252762901,63.2315796634586,63.1575597681117,63.1091787173599,63.719428339688,62.5688903818033,62.1548693031182,61.6313230480386,60.6658643803998,59.6654412688374,57.3970792086015,
24.6099999999992,,,,,,,,,,,,,,,,52.9006199130155
24.6199999999992,,,,,,,,,,,,,,,,51.8405885413242
24.6299999999992,,,,,,,,,,,,,,,,51.1676178083953
24.6399999999992,,,,,,,,,,,,,,,,49.2691038083692
24.6499999999992,,,,,,,,,,,,,,,,47.4371191338696
24.6599999999992,,,,,,,,,,,,,,,,45.3482619143242
24.6699999999992,,,,,,,,,,,,,,,,44.1276973242477
24.6799999999992,,,,,,,,,,,,,,,,45.0620924182576
24.6899999999992,,,,,,,,,,,,,,,,44.0595851439352
24.6999999999992,,,,,,,,,,,,,,,,42.4515724825769
24.6999999999999,48.7594600925806,47.8870208670901,47.9563853251208,48.2592722913178,48.2137646139869,48.3022241551084,48.3975396163527,48.546979685169,47.6943064224666,48.6565840925568,49.154196665725,48.8007959655429,48.040292305378,47.6087213093712,45.8621680331878,
24.7099999999992,,,,,,,,,,,,,,,,40.4926465986999
24.7199999999992,,,,,,,,,,,,,,,,38.4122957188426
24.7299999999992,,,,,,,,,,,,,,,,36.6811258871669
24.7399999999992,,,,,,,,,,,,,,,,35.4636906868433
24.7499999999992,,,,,,,,,,,,,,,,34.0519997926059
24.7599999999992,,,,,,,,,,,,,,,,32.9614567795788
24.7699999999992,,,,,,,,,,,,,,,,32.2230083755315
24.7799999999992,,,,,,,,,,,,,,,,31.3886097788818
24.7899999999992,,,,,,,,,,,,,,,,30.0959199616424
24.7999999999992,,,,,,,,,,,,,,,,29.2184035803444
24.7999999999999,31.033696611788,32.6991162172374,32.8383753361089,32.9741153848795,34.2380637530765,33.219637260905,33.3674216459656,33.4201823701152,33.4453660705175,33.3841698176013,33.7983583115259,34.4085095582874,34.379685841861,33.9200382048638,32.8773456573334,
24.8099999999992,,,,,,,,,,,,,,,,28.3790369239367
24.8199999999992,,,,,,,,,,,,,,,,27.3145369228289
24.8299999999992,,,,,,,,,,,,,,,,26.0251607462958
24.8399999999992,,,,,,,,,,,,,,,,24.6358865455265
24.8499999999992,,,,,,,,,,,,,,,,22.9389397107482
24.8599999999992,,,,,,,,,,,,,,,,20.5141021398736
24.8699999999992,,,,,,,,,,,,,,,,18.40694434177
24.8799999999991,,,,,,,,,,,,,,,,16.7628521817897
24.8899999999991,,,,,,,,,,,,,,,,15.4970057159642
24.8999999999991,,,,,,,,,,,,,,,,15.832199478466
24.8999999999999,19.3952042036871,19.6689694479429,19.7416204423179,19.8143943533174,18.5789774376882,19.7981843819478,19.8215594687784,20.1517074405599,20.0380664887517,21.1317832207697,20.7317512201727,20.9184979355037,20.9968511407982,21.0678585982227,20.9266971056371,
24.9099999999991,,,,,,,,,,,,,,,,14.5398512625072
24.9199999999991,,,,,,,,,,,,,,,,12.8158740341722
24.9299999999991,,,,,,,,,,,,,,,,10.8215563526137
24.9399999999991,,,,,,,,,,,,,,,,8.65398473133272
24.9499999999991,,,,,,,,,,,,,,,,7.18430280888804
24.9599999999991,,,,,,,,,,,,,,,,5.92836693128484
24.9699999999991,,,,,,,,,,,,,,,,4.33426085604816
24.9799999999991,,,,,,,,,,,,,,,,3.03602842435802
24.9899999999991,,,,,,,,,,,,,,,,1.56673166512578
24.9999999999991,,,,,,,,,,,,,,,,0.291380122519058
24.9999999999999,6.29990141453041,6.4370405411196,6.47298162036181,6.58179027476447,6.34399856127343,6.38497909954128,6.4414964839199,6.57846757919189,6.5583308940248,5.62845402330314,6.86835073591963,6.92615195130419,7.944387771876,7.00264525237859,6.9379405679254,
25.0099999999991,,,,,,,,,,,,,,,,-0.0778829943703929
25.0199999999991,,,,,,,,,,,,,,,,-1.16151524204855
25.0299999999991,,,,,,,,,,,,,,,,-2.319151150737
25.0399999999991,,,,,,,,,,,,,,,,-3.69536480273047
25.0499999999991,,,,,,,,,,,,,,,,-5.40093111028872
25.0599999999991,,,,,,,,,,,,,,,,-7.07110273690525
25.0699999999991,,,,,,,,,,,,,,,,-8.64404595033452
25.0799999999991,,,,,,,,,,,,,,,,-11.0065546776672
25.0899999999991,,,,,,,,,,,,,,,,-13.0403877187102
25.0999999999991,,,,,,,,,,,,,,,,-14.6912351658923
25.0999999999999,-5.8471222866685,-5.7084421208059,-5.77937508505433,-5.83230131111112,-5.89694276938113,-5.91494533905557,-5.92089748998159,-5.96397554944339,-5.9518128972863,-6.00008318979273,-6.11062983572663,-6.10506059719851,-7.05745744154829,-6.37849106323918,-6.10908879285166,
25.1099999999991,,,,,,,,,,,,,,,,-15.9270236419429
25.1199999999991,,,,,,,,,,,,,,,,-14.6282861141767
25.1299999999991,,,,,,,,,,,,,,,,-15.9906989185721
25.1399999999991,,,,,,,,,,,,,,,,-17.6779077630806
25.1499999999991,,,,,,,,,,,,,,,,-19.7234024005843
25.1599999999991,,,,,,,,,,,,,,,,-21.9656330625873
25.1699999999991,,,,,,,,,,,,,,,,-23.6342299693493
25.1799999999991,,,,,,,,,,,,,,,,-25.0997873116776
25.1899999999991,,,,,,,,,,,,,,,,-26.7643263792527
25.1999999999991,,,,,,,,,,,,,,,,-27.9635498730946
25.1999999999999,-19.5424974162717,-19.457896254087,-19.4655213721717,-19.6652664762315,-19.6404931006527,-19.6248258884074,-19.5986879048904,-18.6637412076118,-19.7078099506842,-19.769785817797,-20.3410369515189,-20.7332909766494,-20.9084626054679,-20.7653981100492,-20.0426849429391,
25.2099999999991,,,,,,,,,,,,,,,,-28.915060942708
25.2199999999991,,,,,,,,,,,,,,,,-29.7556069822846
25.2299999999991,,,,,,,,,,,,,,,,-30.0166800225099
25.2399999999991,,,,,,,,,,,,,,,,-31.0285344963301
25.2499999999991,,,,,,,,,,,,,,,,-32.514895805108
25.2599999999991,,,,,,,,,,,,,,,,-33.5769667091035
25.2699999999991,,,,,,,,,,,,,,,,-35.0869021480682
25.2799999999991,,,,,,,,,,,,,,,,-36.3073589021989
25.2899999999991,,,,,,,,,,,,,,,,-37.9262661059365
25.2999999999991,,,,,,,,,,,,,,,,-40.0626857499919
25.2999999999999,-31.4023913866146,-31.340901626789,-32.6720117369955,-32.9493829812905,-33.0797555098455,-33.2543643715666,-33.4001030893583,-34.5664964272557,-33.5855021705977,-33.6982847328698,-34.267216122148,-34.2722835044612,-34.0899771312914,-33.6589294385542,-32.8551525568183,
25.3099999999991,,,,,,,,,,,,,,,,-42.0463075221422
25.3199999999991,,,,,,,,,,,,,,,,-43.6730317448841
25.3299999999991,,,,,,,,,,,,,,,,-45.3436789643602
25.3399999999991,,,,,,,,,,,,,,,,-43.8184541246056
25.3499999999991,,,,,,,,,,,,,,,,-45.6834020142016
25.3599999999991,,,,,,,,,,,,,,,,-47.4263244256867
25.3699999999991,,,,,,,,,,,,,,,,-49.3608304815429
25.3799999999991,,,,,,,,,,,,,,,,-51.3411072324388
25.3899999999991,,,,,,,,,,,,,,,,-52.1530360148348
25.3999999999991,,,,,,,,,,,,,,,,-53.3252361205772
25.3999999999999,-49.1831083424554,-48.9803771915354,-47.9233819521679,-46.5880227272125,-48.1956208828865,-48.3707945241835,-48.566492600855,-48.8545472963764,-48.8894357880348,-48.9068819986288,-49.049346083862,-48.8111729998791,-47.9502070614302,-47.6602856852837,-46.11448846915,
25.4099999999991,,,,,,,,,,,,,,,,-55.0121508798518
25.4199999999991,,,,,,,,,,,,,,,,-56.3133775141167
25.4299999999991,,,,,,,,,,,,,,,,-57.385943314775
25.4399999999991,,,,,,,,,,,,,,,,-58.0266610112678
25.4499999999991,,,,,,,,,,,,,,,,-57.813551357494
25.4599999999991,,,,,,,,,,,,,,,,-58.8474648291593
25.4699999999991,,,,,,,,,,,,,,,,-60.0868517563025
25.4799999999991,,,,,,,,,,,,,,,,-61.5550376425633
25.4899999999991,,,,,,,,,,,,,,,,-63.1867348834136
25.4999999999991,,,,,,,,,,,,,,,,-63.8163179113416
25.4999999999999,-64.4516990572774,-63.83593466814,-63.714244235531,-65.5723500652877,-63.7689308812078,-63.6069151997531,-63.3141853887415,-62.0863502410246,-61.8772931162115,-61.7209540725122,-62.2106663196292,-61.73800201422,-61.0930911652885,-59.7804134720881,-58.2922500600769,
25.5099999999991,,,,,,,,,,,,,,,,-65.3595049639855
25.5199999999991,,,,,,,,,,,,,,,,-67.196647546347
25.5299999999991,,,,,,,,,,,,,,,,-68.8746043361443
25.5399999999991,,,,,,,,,,,,,,,,-70.2347107069068
25.5499999999991,,,,,,,,,,,,,,,,-71.1005697551892
25.5599999999991,,,,,,,,,,,,,,,,-70.5293242129701
25.5699999999991,,,,,,,,,,,,,,,,-71.5293460983479
25.5799999999991,,,,,,,,,,,,,,,,-72.8605135926985
25.5899999999991,,,,,,,,,,,,,,,,-74.5694611401282
25.5999999999991,,,,,,,,,,,,,,,,-76.5453745715627
25.5999999999999,-78.0124023029005,-78.3083133864026,-78.0645268665564,-78.1560891957178,-77.9059220666656,-77.5991302160672,-77.2481695757937,-77.9090841739693,-77.1602554080047,-76.3425179363242,-74.8169036293633,-74.2243766552009,-73.1218724210286,-71.8658284319396,-69.4445041384162,
25.6099999999991,,,,,,,,,,,,,,,,-78.3429082384046
25.6199999999991,,,,,,,,,,,,,,,,-79.7585484783536
25.6299999999991,,,,,,,,,,,,,,,,-80.7039654627362
25.6399999999991,,,,,,,,,,,,,,,,-81.1021866337303
25.6499999999991,,,,,,,,,,,,,,,,-81.3608684627209
25.6599999999991,,,,,,,,,,,,,,,,-82.0629042515619
25.6699999999991,,,,,,,,,,,,,,,,-84.4011111870213
25.6799999999991,,,,,,,,,,,,,,,,-84.8206766178583
25.6899999999991,,,,,,,,,,,,,,,,-85.305213132647
25.6999999999991,,,,,,,,,,,,,,,,-85.9325300992086
25.6999999999999,-92.9089562395802,-91.1158623141561,-90.8112954469997,-90.8576344420042,-90.6133714375013,-90.3365066596729,-90.0285993832189,-89.6730031063686,-89.288377960659,-88.8038083176779,-87.9442186864515,-86.7493995821472,-85.3248857810612,-83.9321777915142,-81.7577037600581,
25.7099999999991,,,,,,,,,,,,,,,,-86.9325494268769
25.7199999999991,,,,,,,,,,,,,,,,-88.2867447201452
25.7299999999991,,,,,,,,,,,,,,,,-89.9520341961668
25.7399999999991,,,,,,,,,,,,,,,,-91.7032907334359
25.7499999999991,,,,,,,,,,,,,,,,-93.3027968902655
25.7599999999991,,,,,,,,,,,,,,,,-94.6096401490404
25.7699999999991,,,,,,,,,,,,,,,,-95.19782371466
25.7799999999991,,,,,,,,,,,,,,,,-94.8560419427036
25.7899999999991,,,,,,,,,,,,,,,,-96.2946889769056
25.7999999999991,,,,,,,,,,,,,,,,-97.7887345563921
25.7999999999999,-102.129050337274,-101.690056288252,-101.462543856294,-101.54986131735,-101.37986003334,-100.999091290868,-100.820974999853,-100.480841443988,-99.969502876131,-99.3394159398792,-99.0256272359069,-98.2286901047469,-96.8499862656602,-95.2343802150168,-92.3503550276083,
25.8099999999991,,,,,,,,,,,,,,,,-99.2805323553669
25.8199999999991,,,,,,,,,,,,,,,,-100.97796372126
25.8299999999991,,,,,,,,,,,,,,,,-102.188537925935
